Format Version,1.23,Take Name,Take 2023-03-16 11.43.16 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-03-16 11.43.17.152 A.M.,Capture Start Frame,6968541,Total Frames in Take,956,Total Exported Frames,956,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,outer,outer,outer,outer,outer,outer,inner,inner,inner,inner,inner,inner,Robot,Robot,Robot,Robot,Robot,Robot
,ID,"4E59680EA26511ED1061CE48FBDC5DB3","4E59680EA26511ED1061CE48FBDC5DB3","4E59680EA26511ED1061CE48FBDC5DB3","4E59680EA26511ED1061CE48FBDC5DB3","4E59680EA26511ED1061CE48FBDC5DB3","4E59680EA26511ED1061CE48FBDC5DB3","66E8B991A26511ED1061CE48FBDC5DB3","66E8B991A26511ED1061CE48FBDC5DB3","66E8B991A26511ED1061CE48FBDC5DB3","66E8B991A26511ED1061CE48FBDC5DB3","66E8B991A26511ED1061CE48FBDC5DB3","66E8B991A26511ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
111,0.925000,,,,,,,,,,,,,0.435074,0.038514,-0.286702,-23.157454,103.460648,-30.711763
112,0.933333,,,,,,,,,,,,,0.402420,0.049368,-0.242497,-23.185028,103.441727,-30.697052
113,0.941667,,,,,,,,,,,,,0.416421,0.046345,-0.246373,-23.221180,103.448303,-30.708979
114,0.950000,,,,,,,,,,,,,0.422132,0.040491,-0.217637,-23.259111,103.446510,-30.698114
115,0.958333,,,,,,,,,,,,,0.340300,0.088863,-0.147410,-23.287876,103.550583,-30.773640
116,0.966667,,,,,,,,,,,,,0.413201,0.039699,-0.169594,-23.352045,103.455780,-30.681604
117,0.975000,,,,,,,,,,,,,0.397963,0.047867,-0.129400,-23.414181,103.464836,-30.721724
118,0.983333,,,,,,,,,,,,,0.385948,0.053103,-0.090059,-23.458838,103.451874,-30.716129
119,0.991667,,,,,,,,,,,,,0.387149,0.055658,-0.061405,-23.510235,103.458450,-30.719286
120,1.000000,,,,,,,,,,,,,0.382759,0.117586,-0.025769,-23.577646,103.545975,-30.815161
121,1.008333,,,,,,,,,,,,,0.037767,-0.058091,0.059089,-23.533163,103.402969,-30.570740
122,1.016667,,,,,,,,,,,,,0.365531,0.126451,0.059668,-23.702538,103.536713,-30.804579
123,1.025000,,,,,,,,,,,,,0.352887,0.047414,0.044228,-23.765366,103.566467,-30.839874
124,1.033333,,,,,,,,,,,,,0.394179,0.072762,0.058604,-23.868670,103.570847,-30.874723
125,1.041667,,,,,,,,,,,,,0.377529,0.072766,0.097619,-23.932417,103.568794,-30.885490
126,1.050000,,,,,,,,,,,,,0.385466,0.072330,0.136422,-24.005600,103.565216,-30.885183
127,1.058333,,,,,,,,,,,,,0.416843,0.004402,0.183369,-24.112123,103.464264,-30.736929
128,1.066667,,,,,,,,,,,,,0.410229,0.078531,0.213864,-24.150742,103.601715,-30.890638
129,1.075000,,,,,,,,,,,,,0.449891,0.065244,0.223200,-24.222881,103.624306,-30.906275
130,1.083333,,,,,,,,,,,,,0.440711,0.064452,0.266107,-24.289356,103.638382,-30.901791
131,1.091667,,,,,,,,,,,,,0.435487,0.064607,0.309112,-24.348881,103.641655,-30.899832
132,1.100000,,,,,,,,,,,,,0.427664,0.066666,0.340869,-24.409319,103.641899,-30.905762
133,1.108333,,,,,,,,,,,,,0.518767,0.017820,0.299783,-24.535305,103.591858,-30.890059
134,1.116667,,,,,,,,,,,,,0.528143,0.016687,0.326220,-24.597738,103.615990,-30.883965
135,1.125000,,,,,,,,,,,,,0.450595,0.061773,0.406621,-24.557169,103.670555,-30.879400
136,1.133333,,,,,,,,,,,,,0.546360,0.006539,0.332395,-24.626886,103.633865,-30.857130
137,1.141667,,,,,,,,,,,,,0.488444,-0.019390,0.370996,-24.640833,103.644440,-30.802849
138,1.150000,,,,,,,,,,,,,0.491775,-0.023031,0.351072,-24.608225,103.620346,-30.813278
139,1.158333,,,,,,,,,,,,,0.464821,-0.015510,0.330919,-24.559908,103.620003,-30.828836
140,1.166667,,,,,,,,,,,,,0.462900,-0.005252,0.325102,-24.539589,103.624916,-30.833712
141,1.175000,,,,,,,,,,,,,0.472409,-0.019403,0.295513,-24.520676,103.646667,-30.832506
142,1.183333,,,,,,,,,,,,,0.418866,0.006733,0.355457,-24.476595,103.571663,-30.697363
143,1.191667,,,,,,,,,,,,,0.423535,-0.001178,0.344797,-24.464685,103.565483,-30.685965
144,1.200000,,,,,,,,,,,,,0.421368,0.014455,0.349845,-24.444054,103.548195,-30.689106
145,1.208333,,,,,,,,,,,,,0.425375,0.006135,0.331455,-24.453030,103.549057,-30.702932
146,1.216667,,,,,,,,,,,,,0.408399,0.010545,0.346806,-24.440981,103.554077,-30.705366
147,1.225000,,,,,,,,,,,,,0.417684,0.012268,0.341628,-24.448782,103.567886,-30.718569
148,1.233333,,,,,,,,,,,,,0.425420,0.002092,0.334334,-24.450989,103.575668,-30.709160
149,1.241667,,,,,,,,,,,,,0.432893,0.007011,0.341718,-24.463316,103.567863,-30.694918
150,1.250000,,,,,,,,,,,,,0.430528,0.013598,0.362070,-24.469589,103.549011,-30.683033
151,1.258333,,,,,,,,,,,,,0.418538,0.014227,0.370680,-24.480387,103.542427,-30.687231
152,1.266667,,,,,,,,,,,,,0.469519,-0.006711,0.314255,-24.524944,103.630562,-30.817730
153,1.275000,,,,,,,,,,,,,0.466000,-0.011628,0.321542,-24.542303,103.634773,-30.816980
154,1.283333,,,,,,,,,,,,,0.476650,-0.011041,0.327567,-24.568043,103.645378,-30.814651
155,1.291667,,,,,,,,,,,,,0.474305,-0.015275,0.341103,-24.582569,103.652382,-30.818163
156,1.300000,,,,,,,,,,,,,0.491067,-0.020276,0.351302,-24.626804,103.629616,-30.806664
157,1.308333,,,,,,,,,,,,,0.372723,0.026842,0.466007,-24.591280,103.570145,-30.694241
158,1.316667,,,,,,,,,,,,,0.337465,0.026767,0.595676,-24.506212,103.697525,-30.732830
159,1.325000,,,,,,,,,,,,,0.490197,-0.023301,0.372853,-24.652815,103.630493,-30.808495
160,1.333333,,,,,,,,,,,,,0.395185,0.016072,0.448553,-24.597260,103.567657,-30.706524
161,1.341667,,,,,,,,,,,,,0.451900,-0.008304,0.409421,-24.611193,103.539124,-30.697628
162,1.350000,,,,,,,,,,,,,0.404579,0.016591,0.439045,-24.580990,103.554649,-30.693300
163,1.358333,,,,,,,,,,,,,0.387025,0.012833,0.544040,-24.493649,103.655205,-30.722569
164,1.366667,,,,,,,,,,,,,0.409844,0.009374,0.422486,-24.576014,103.556671,-30.705067
165,1.375000,,,,,,,,,,,,,0.473263,-0.018760,0.355690,-24.604908,103.634033,-30.814795
166,1.383333,,,,,,,,,,,,,0.402815,0.016745,0.438631,-24.570293,103.560417,-30.696407
167,1.391667,,,,,,,,,,,,,0.479190,-0.008215,0.357243,-24.617996,103.625702,-30.822203
168,1.400000,,,,,,,,,,,,,0.392925,0.007202,0.542114,-24.506887,103.642601,-30.721767
169,1.408333,,,,,,,,,,,,,0.382030,0.005719,0.555541,-24.531742,103.651459,-30.724266
170,1.416667,,,,,,,,,,,,,0.345870,0.031773,0.591523,-24.500910,103.676109,-30.730595
171,1.425000,,,,,,,,,,,,,0.548853,-0.055728,0.411105,-24.591002,103.693825,-30.837809
172,1.433333,,,,,,,,,,,,,0.426721,-0.005209,0.533222,-24.539795,103.622025,-30.715849
173,1.441667,,,,,,,,,,,,,0.337323,0.026181,0.589150,-24.503487,103.675362,-30.728765
174,1.450000,,,,,,,,,,,,,0.402614,0.015713,0.445146,-24.583906,103.557877,-30.698107
175,1.458333,,,,,,,,,,,,,0.422936,0.014864,0.428538,-24.582211,103.602104,-30.700764
176,1.466667,,,,,,,,,,,,,0.294864,-0.031730,0.523489,-24.696121,103.676247,-30.735928
177,1.475000,,,,,,,,,,,,,0.403959,0.019306,0.428300,-24.555485,103.615471,-30.698805
178,1.483333,,,,,,,,,,,,,0.392854,0.014305,0.450982,-24.599434,103.559700,-30.705992
179,1.491667,,,,,,,,,,,,,0.373291,0.016979,0.566583,-24.510715,103.660614,-30.713982
180,1.500000,,,,,,,,,,,,,0.482748,-0.028099,0.372690,-24.658920,103.570862,-30.750051
181,1.508333,,,,,,,,,,,,,0.400101,0.012969,0.449793,-24.590986,103.553963,-30.697758
182,1.516667,,,,,,,,,,,,,0.452602,-0.008030,0.414061,-24.616901,103.532234,-30.697626
183,1.525000,,,,,,,,,,,,,0.502740,-0.024139,0.356723,-24.647936,103.633209,-30.824825
184,1.533333,,,,,,,,,,,,,0.460647,-0.008773,0.408125,-24.624895,103.532867,-30.707630
185,1.541667,,,,,,,,,,,,,0.486780,-0.016798,0.372461,-24.638733,103.616226,-30.807308
186,1.550000,,,,,,,,,,,,,0.501520,-0.024562,0.360885,-24.651051,103.618767,-30.808771
187,1.558333,,,,,,,,,,,,,0.405345,0.016726,0.451751,-24.585302,103.544617,-30.687611
188,1.566667,,,,,,,,,,,,,0.496220,-0.010893,0.351759,-24.632952,103.625046,-30.823071
189,1.575000,,,,,,,,,,,,,0.485984,-0.018894,0.363063,-24.639645,103.626686,-30.811747
190,1.583333,,,,,,,,,,,,,0.427274,0.000879,0.429475,-24.623755,103.541229,-30.697346
191,1.591667,,,,,,,,,,,,,0.417133,0.013518,0.445957,-24.612301,103.532455,-30.699995
192,1.600000,,,,,,,,,,,,,0.393029,0.019525,0.457628,-24.588514,103.548088,-30.704386
193,1.608333,,,,,,,,,,,,,0.409822,0.011719,0.442970,-24.593527,103.544098,-30.689804
194,1.616667,,,,,,,,,,,,,0.460599,-0.012984,0.409183,-24.621256,103.534851,-30.696293
195,1.625000,,,,,,,,,,,,,0.413076,0.000568,0.543194,-24.532236,103.644440,-30.728962
196,1.633333,,,,,,,,,,,,,0.496768,-0.029414,0.357919,-24.645172,103.621361,-30.813585
