Format Version,1.23,Take Name,Take 2023-03-21 11.52.33 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-03-21 11.52.33.914 A.M.,Capture Start Frame,8546461,Total Frames in Take,1907,Total Exported Frames,1907,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Robot,Robot,Robot,Robot,Robot,Robot
,ID,"9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
264,2.200000,-179.992249,2.342177,-178.972076,-2194.259277,125.842575,13.951144
265,2.208333,-179.963058,2.325227,-178.942551,-2194.258301,125.865829,13.988867
266,2.216667,-179.966751,2.327684,-178.947144,-2194.259277,125.880165,14.002267
267,2.225000,-179.959457,2.329222,-178.947678,-2194.258301,125.871704,13.994372
268,2.233333,-179.947357,2.315684,-178.938446,-2194.281738,125.878708,13.985752
269,2.241667,-179.946411,2.313767,-178.939545,-2194.281250,125.890511,13.983148
270,2.250000,-179.958069,2.330699,-178.950180,-2194.260010,125.878853,13.993386
271,2.258333,-179.968262,2.326706,-178.946198,-2194.254150,125.882942,13.992482
272,2.266667,-179.952026,2.315401,-178.939194,-2194.282959,125.880005,13.991835
273,2.275000,-179.965408,2.326228,-178.948624,-2194.262695,125.869514,13.991705
274,2.283333,-179.955139,2.331550,-178.947388,-2194.253174,125.887619,13.994246
275,2.291667,-179.959000,2.324384,-178.943924,-2194.263428,125.880211,13.997149
276,2.300000,-179.951782,2.315733,-178.940598,-2194.280273,125.880272,13.980665
277,2.308333,-179.957169,2.330898,-178.947891,-2194.265625,125.869141,13.987445
278,2.316667,-179.949921,2.318655,-178.934708,-2194.275635,125.895607,14.004257
279,2.325000,-179.964005,2.330425,-178.948349,-2194.252930,125.882446,13.992289
280,2.333333,-179.959290,2.326293,-178.943558,-2194.257324,125.879723,13.982104
281,2.341667,-179.963272,2.327362,-178.949692,-2194.262695,125.870422,13.979623
282,2.350000,-179.952835,2.314787,-178.939133,-2194.287354,125.891167,14.002465
283,2.358333,-179.964798,2.324824,-178.946198,-2194.262939,125.878067,14.006987
284,2.366667,-179.966492,2.325052,-178.942459,-2194.267822,125.869171,13.995381
285,2.375000,-179.965576,2.326404,-178.947006,-2194.261719,125.881035,13.987472
286,2.383333,-179.949753,2.318681,-178.940720,-2194.278564,125.912445,13.986167
287,2.391667,-179.960052,2.325915,-178.952713,-2194.251465,125.895653,13.988594
288,2.400000,-179.963898,2.328223,-178.947784,-2194.265625,125.871536,13.996826
289,2.408333,-179.956711,2.315823,-178.936218,-2194.293457,125.874069,14.004143
290,2.416667,-179.972672,2.331750,-178.961456,-2194.289795,125.854332,13.974582
291,2.425000,-179.962677,2.328595,-178.947678,-2194.257324,125.892250,13.996624
292,2.433333,-179.972610,2.332053,-178.944595,-2194.243408,125.892906,13.970478
293,2.441667,-179.952148,2.313548,-178.936890,-2194.283203,125.896301,13.981172
294,2.450000,-179.960602,2.322228,-178.941086,-2194.271484,125.868294,14.002519
295,2.458333,-179.954697,2.315797,-178.933228,-2194.296875,125.880478,14.010823
296,2.466667,-179.951874,2.311454,-178.940582,-2194.286133,125.883400,13.998210
297,2.475000,-179.962769,2.327005,-178.950546,-2194.254150,125.888962,13.980803
298,2.483333,-179.956543,2.326489,-178.946457,-2194.248779,125.903976,13.979750
299,2.491667,-179.964401,2.325521,-178.944077,-2194.259766,125.886780,13.989826
300,2.500000,-179.949539,2.312691,-178.940674,-2194.288818,125.883240,14.001359
301,2.508333,-179.959244,2.328790,-178.945465,-2194.270752,125.868752,14.008801
302,2.516667,-179.956100,2.317042,-178.943726,-2194.288330,125.894966,13.999254
303,2.525000,-179.963318,2.325437,-178.950836,-2194.253418,125.890869,13.987962
304,2.533333,-179.966568,2.326231,-178.946548,-2194.254639,125.883072,13.987699
305,2.541667,-179.965225,2.331290,-178.948761,-2194.257324,125.880081,13.992336
306,2.550000,-179.960785,2.327816,-178.940720,-2194.263916,125.877602,14.003779
307,2.558333,-179.963303,2.328154,-178.942352,-2194.263428,125.869904,13.995766
308,2.566667,-179.963745,2.327670,-178.950073,-2194.259033,125.880791,13.986745
309,2.575000,-179.963806,2.327890,-178.947769,-2194.259521,125.879021,13.981816
310,2.583333,-179.958679,2.319240,-178.940887,-2194.264893,125.875740,13.989455
311,2.591667,-179.957687,2.315471,-178.940826,-2194.285400,125.888481,14.001898
312,2.600000,-179.952667,2.315524,-178.934982,-2194.284180,125.887527,14.001276
313,2.608333,-179.966751,2.326346,-178.944778,-2194.260742,125.871910,14.000195
314,2.616667,-179.965179,2.330804,-178.947800,-2194.257813,125.884712,13.979566
315,2.625000,-179.964584,2.328964,-178.949432,-2194.252930,125.885132,13.986253
316,2.633333,-179.956451,2.316396,-178.938492,-2194.274414,125.895638,13.998743
317,2.641667,-179.953705,2.315746,-178.935684,-2194.284180,125.884834,14.002784
318,2.650000,-179.963394,2.326592,-178.950531,-2194.271484,125.863464,14.002725
319,2.658333,-179.962402,2.326345,-178.941513,-2194.259521,125.882851,13.995304
320,2.666667,-179.952332,2.317334,-178.936813,-2194.266846,125.901756,13.985598
321,2.675000,-179.965454,2.327145,-178.941895,-2194.260010,125.887138,13.988759
322,2.683333,-179.960190,2.311700,-178.933136,-2194.286865,125.887230,14.004012
323,2.691667,-179.964279,2.328069,-178.943527,-2194.263672,125.874428,14.009366
324,2.700000,-179.952957,2.315879,-178.936890,-2194.281982,125.895142,14.000895
325,2.708333,-179.965103,2.324738,-178.952042,-2194.259033,125.880615,13.985698
326,2.716667,-179.963623,2.329419,-178.949844,-2194.257324,125.880913,13.985141
327,2.725000,-179.957153,2.324911,-178.941864,-2194.259766,125.881584,13.994434
328,2.733333,-179.946350,2.317976,-178.940292,-2194.282471,125.890182,14.002765
329,2.741667,-179.962006,2.325542,-178.945068,-2194.262939,125.873703,13.995402
330,2.750000,-179.964233,2.327064,-178.947113,-2194.261963,125.874016,13.990809
331,2.758333,-179.947449,2.316835,-178.938751,-2194.280762,125.893295,13.997721
332,2.766667,-179.967117,2.326622,-178.950180,-2194.255127,125.887405,13.994748
333,2.775000,-179.963760,2.326191,-178.949829,-2194.260010,125.879539,13.996032
334,2.783333,-179.955246,2.316158,-178.936783,-2194.286865,125.887871,13.998280
335,2.791667,-179.958466,2.330642,-178.946182,-2194.265869,125.867081,13.996289
336,2.800000,-179.960815,2.322690,-178.949158,-2194.266846,125.878365,14.004474
337,2.808333,-179.956635,2.317474,-178.934723,-2194.273682,125.905334,13.996148
338,2.816667,-179.952103,2.316592,-178.934189,-2194.276367,125.905502,13.986164
339,2.825000,-179.963791,2.326256,-178.940857,-2194.260986,125.880104,13.993712
340,2.833333,-179.956055,2.313388,-178.933670,-2194.285400,125.886497,14.005931
341,2.841667,-179.950790,2.314762,-178.937592,-2194.286133,125.886154,14.005464
342,2.850000,-179.963440,2.320744,-178.947983,-2194.260986,125.883850,13.993298
343,2.858333,-179.968185,2.322999,-178.947815,-2194.254150,125.892731,13.989616
344,2.866667,-179.969696,2.326751,-178.948105,-2194.251465,125.894356,13.996529
345,2.875000,-179.952271,2.314314,-178.935379,-2194.276855,125.894310,13.998964
346,2.883333,-179.950714,2.319951,-178.943542,-2194.286621,125.887497,14.007583
347,2.891667,-179.947952,2.316254,-178.936615,-2194.293945,125.884544,14.010571
348,2.900000,-179.952286,2.318105,-178.943848,-2194.280273,125.898170,14.009414
349,2.908333,-179.954666,2.314984,-178.935181,-2194.272949,125.908195,13.991564
350,2.916667,-179.958191,2.330030,-178.943848,-2194.245117,125.889374,13.979115
351,2.925000,-179.963013,2.328353,-178.944260,-2194.254395,125.879959,13.989108
352,2.933333,-179.960190,2.324399,-178.943283,-2194.270508,125.867577,14.005058
353,2.941667,-179.964935,2.327351,-178.948654,-2194.272461,125.870331,14.020638
354,2.950000,-179.958405,2.316154,-178.937866,-2194.284668,125.891357,14.007294
355,2.958333,-179.959610,2.324570,-178.948532,-2194.260010,125.879051,13.985178
356,2.966667,-179.968750,2.326601,-178.948868,-2194.251709,125.891357,13.985410
357,2.975000,-179.953262,2.315565,-178.934204,-2194.282471,125.892166,13.996857
358,2.983333,-179.952911,2.315235,-178.937500,-2194.289795,125.882385,14.004900
359,2.991667,-179.961990,2.326878,-178.944901,-2194.264404,125.874069,14.003020
360,3.000000,-179.963531,2.323438,-178.947922,-2194.263428,125.870941,13.996883
361,3.008333,-179.961563,2.326343,-178.948944,-2194.259521,125.882301,13.991275
362,3.016667,-179.961868,2.326883,-178.949982,-2194.253662,125.876053,13.991814
363,3.025000,-179.959290,2.314733,-178.937714,-2194.281982,125.890450,13.997924
364,3.033333,-179.955536,2.310699,-178.937256,-2194.281006,125.884537,13.999799
365,3.041667,-179.968643,2.326851,-178.948792,-2194.258301,125.869408,13.996470
366,3.050000,-179.953323,2.315910,-178.939163,-2194.278320,125.894127,13.992959
367,3.058333,-179.959976,2.329182,-178.949982,-2194.257080,125.882637,13.990067
368,3.066667,-179.965073,2.325768,-178.949722,-2194.263916,125.876442,14.001488
369,3.075000,-179.960464,2.328444,-178.944000,-2194.260742,125.860558,14.000139
370,3.083333,-179.956894,2.318537,-178.936554,-2194.290283,125.886452,14.011724
371,3.091667,-179.960617,2.325668,-178.944550,-2194.262695,125.891296,13.989785
372,3.100000,-179.964554,2.327859,-178.949158,-2194.250732,125.881630,13.980900
373,3.108333,-179.965317,2.327134,-178.949097,-2194.251465,125.877457,13.982335
374,3.116667,-179.955124,2.312521,-178.934906,-2194.287354,125.881210,14.008775
375,3.125000,-179.957336,2.315912,-178.941589,-2194.296143,125.887962,14.017166
376,3.133333,-179.955093,2.317646,-178.935013,-2194.285889,125.887108,13.999763
377,3.141667,-179.964920,2.327085,-178.946655,-2194.253418,125.883835,13.985639
378,3.150000,-179.966293,2.323935,-178.944412,-2194.257813,125.885857,13.977476
379,3.158333,-179.953476,2.313214,-178.934586,-2194.280518,125.900131,13.995157
380,3.166667,-179.953522,2.318012,-178.937592,-2194.282959,125.882896,14.002116
381,3.175000,-179.958588,2.327344,-178.943695,-2194.265869,125.871643,13.995473
382,3.183333,-179.961136,2.323021,-178.944031,-2194.260986,125.876945,14.000952
383,3.191667,-179.963364,2.328997,-178.951294,-2194.261963,125.890968,13.994062
384,3.200000,-179.957947,2.314610,-178.938370,-2194.280273,125.891953,13.992592
385,3.208333,-179.961975,2.324286,-178.943436,-2194.250488,125.883293,13.977201
386,3.216667,-179.957031,2.326156,-178.944763,-2194.267578,125.881554,13.995313
387,3.225000,-179.964859,2.327517,-178.943924,-2194.266846,125.880508,14.008961
388,3.233333,-179.959747,2.325340,-178.938568,-2194.272461,125.873627,14.001575
389,3.241667,-179.961639,2.325760,-178.945938,-2194.260010,125.880730,13.984260
390,3.250000,-179.907364,2.304959,-178.892242,-2194.271240,125.824211,13.928761
391,3.258333,-179.676086,2.207787,-178.703979,-2194.299805,125.555557,13.703133
392,3.266667,-179.674789,1.881185,-178.287125,-2194.449219,125.178574,13.296658
393,3.275000,-179.693390,1.891629,-178.299393,-2194.438721,125.178215,13.302716
394,3.283333,-179.709091,1.875324,-178.286835,-2194.431152,125.153404,13.278724
395,3.291667,179.866989,1.859442,-178.436951,-2194.508301,124.782265,12.901459
396,3.300000,179.869049,1.858085,-178.439453,-2194.506836,124.776276,12.898117
397,3.308333,179.944717,1.988052,-178.524475,-2194.444824,124.889191,13.015327
398,3.316667,-179.695099,2.293987,-178.789032,-2194.500977,124.832657,12.954593
399,3.325000,-179.710571,2.285635,-178.775314,-2194.505859,124.825180,12.960295
400,3.333333,-179.715073,2.309652,-178.790161,-2194.478027,124.814148,12.960415
401,3.341667,-179.719543,2.310754,-178.796280,-2194.482422,124.827316,12.952356
402,3.350000,-179.737701,2.294603,-178.787643,-2194.476563,124.811859,12.938706
403,3.358333,179.834885,2.565444,-179.307175,-2194.452393,125.176537,13.274073
404,3.366667,179.780579,2.570339,-179.311859,-2194.439941,125.149368,13.283259
405,3.375000,-179.759216,2.275347,-178.782440,-2194.513184,124.818405,12.966865
406,3.383333,-179.823746,2.090651,-178.588913,-2194.599854,124.565506,12.666915
407,3.391667,-179.863068,2.102332,-178.608795,-2194.577148,124.560898,12.659054
408,3.400000,-179.838608,2.099499,-178.593613,-2194.580811,124.515663,12.610410
409,3.408333,-179.825378,2.103020,-178.598389,-2194.593994,124.566254,12.664051
410,3.416667,-179.830994,2.105282,-178.598221,-2194.602295,124.581062,12.695100
411,3.425000,-179.838531,2.086380,-178.588516,-2194.603271,124.569954,12.692066
412,3.433333,-179.816971,2.097877,-178.593414,-2194.599365,124.552528,12.653869
413,3.441667,-179.929916,1.881320,-178.371765,-2194.454834,124.921310,13.041691
414,3.450000,-179.741669,1.885195,-178.313751,-2194.433350,125.106842,13.214098
415,3.458333,-179.727798,1.882312,-178.317017,-2194.463379,125.178055,13.283025
416,3.466667,179.885803,1.842303,-178.414444,-2194.521240,124.786964,12.918684
417,3.475000,179.896835,1.857295,-178.427673,-2194.516113,124.801231,12.927688
418,3.483333,179.890762,1.873297,-178.447556,-2194.512451,124.810028,12.948124
419,3.491667,179.853653,1.860362,-178.407104,-2194.531982,124.824448,12.933990
420,3.500000,-179.827896,2.110967,-178.610718,-2194.585205,124.555710,12.655061
421,3.508333,179.858826,2.249771,-178.858139,-2194.597656,124.179588,12.333678
422,3.516667,179.966843,2.185026,-178.765823,-2194.621338,124.309311,12.445223
423,3.525000,179.957382,2.184656,-178.768661,-2194.625000,124.339073,12.483181
424,3.533333,179.958008,2.173922,-178.752365,-2194.625488,124.325424,12.474124
425,3.541667,179.959290,2.185989,-178.776062,-2194.620361,124.306877,12.443211
426,3.550000,179.849518,2.255606,-178.865540,-2194.599609,124.185287,12.354259
427,3.558333,179.945724,2.189164,-178.777496,-2194.622803,124.308952,12.449350
428,3.566667,179.845078,2.261706,-178.876831,-2194.597656,124.205139,12.358677
429,3.575000,179.845901,2.256597,-178.875015,-2194.601563,124.169930,12.319442
430,3.583333,179.861801,2.264607,-178.878326,-2194.591309,124.188026,12.335069
431,3.591667,179.974213,2.189025,-178.764069,-2194.624023,124.313499,12.461346
432,3.600000,179.852875,2.268758,-178.881546,-2194.611572,124.216171,12.379362
433,3.608333,179.826797,2.261098,-178.881393,-2194.604980,124.188362,12.353178
434,3.616667,179.817261,2.251980,-178.868164,-2194.602295,124.159599,12.318233
435,3.625000,179.846161,2.260777,-178.872452,-2194.599609,124.165184,12.308919
436,3.633333,179.955276,2.179401,-178.767258,-2194.616943,124.343338,12.472728
437,3.641667,179.840256,2.263814,-178.879974,-2194.605713,124.181694,12.336747
438,3.650000,179.977036,2.196249,-178.769638,-2194.625732,124.317139,12.470180
439,3.658333,179.962173,2.192510,-178.779907,-2194.629883,124.313675,12.460776
440,3.666667,179.866882,2.256680,-178.867035,-2194.597412,124.172485,12.343552
441,3.675000,179.946518,2.186171,-178.776794,-2194.622559,124.307602,12.439724
442,3.683333,179.946106,2.178817,-178.765060,-2194.622559,124.284668,12.408953
443,3.691667,179.832260,2.237270,-178.845856,-2194.593994,124.173264,12.320917
444,3.700000,179.859253,2.255076,-178.873688,-2194.601563,124.195961,12.366950
445,3.708333,179.957336,2.194613,-178.776718,-2194.627686,124.356255,12.512283
446,3.716667,179.958710,2.188076,-178.778763,-2194.624756,124.361443,12.512397
447,3.725000,179.838486,2.263421,-178.876160,-2194.597656,124.170502,12.322601
448,3.733333,179.952179,2.173878,-178.758682,-2194.613037,124.327690,12.444594
449,3.741667,179.850342,2.247753,-178.856506,-2194.590820,124.162544,12.315748
450,3.750000,179.836578,2.242660,-178.854004,-2194.602783,124.189018,12.357648
451,3.758333,179.951233,2.172608,-178.761368,-2194.625488,124.311691,12.462153
452,3.766667,179.965652,2.187171,-178.775696,-2194.628906,124.334396,12.484788
453,3.775000,179.838852,2.250561,-178.861267,-2194.603760,124.174461,12.338414
454,3.783333,179.840393,2.265303,-178.885208,-2194.600098,124.182541,12.339591
455,3.791667,179.846802,2.233910,-178.837524,-2194.590576,124.173042,12.337940
456,3.800000,179.850601,2.257818,-178.873245,-2194.592285,124.167763,12.328311
457,3.808333,179.854843,2.253242,-178.862656,-2194.596924,124.173302,12.338010
458,3.816667,179.960617,2.199463,-178.786102,-2194.626465,124.326706,12.476038
459,3.825000,179.849014,2.265388,-178.886032,-2194.602539,124.183640,12.353957
460,3.833333,179.843109,2.241233,-178.856750,-2194.601563,124.177544,12.346943
461,3.841667,179.841965,2.263057,-178.883163,-2194.596924,124.178558,12.348473
462,3.850000,179.959137,2.180844,-178.764160,-2194.617676,124.343758,12.483602
463,3.858333,179.963898,2.190835,-178.778854,-2194.616699,124.305290,12.446403
464,3.866667,179.842545,2.256706,-178.872238,-2194.605713,124.206650,12.366691
465,3.875000,179.847382,2.247055,-178.857635,-2194.597168,124.166664,12.343063
466,3.883333,179.974136,2.185700,-178.762207,-2194.621826,124.331520,12.482523
467,3.891667,179.962814,2.187032,-178.774460,-2194.619629,124.347176,12.502481
468,3.900000,179.841293,2.251361,-178.866089,-2194.596191,124.196304,12.358486
469,3.908333,179.867050,2.243751,-178.852722,-2194.592041,124.171196,12.328008
470,3.916667,179.964844,2.190936,-178.773422,-2194.616211,124.298004,12.432137
471,3.925000,179.849808,2.262843,-178.878540,-2194.602051,124.177673,12.350067
472,3.933333,179.972992,2.185923,-178.772827,-2194.626709,124.340004,12.494740
473,3.941667,179.954269,2.182509,-178.772415,-2194.626953,124.313675,12.476643
474,3.950000,179.958023,2.194168,-178.784622,-2194.622070,124.344849,12.495365
475,3.958333,179.840515,2.252910,-178.870911,-2194.595459,124.176270,12.332457
476,3.966667,179.957275,2.186788,-178.777817,-2194.614990,124.293907,12.437855
477,3.975000,179.837311,2.250656,-178.867081,-2194.602295,124.186111,12.345618
478,3.983333,179.843170,2.249700,-178.864975,-2194.610107,124.181564,12.349793
479,3.991667,179.857666,2.253471,-178.864716,-2194.603516,124.202995,12.377053
480,4.000000,179.959854,2.179997,-178.757568,-2194.621582,124.330765,12.477581
481,4.008333,179.841171,2.257824,-178.867905,-2194.600586,124.196594,12.349936
482,4.016667,179.832443,2.250067,-178.869614,-2194.596436,124.176857,12.338137
483,4.025000,179.835480,2.263279,-178.880341,-2194.603760,124.182533,12.341572
484,4.033333,179.954437,2.191807,-178.788040,-2194.619873,124.327362,12.473299
485,4.041667,179.959427,2.168275,-178.747955,-2194.625244,124.322739,12.480374
486,4.050000,179.964890,2.188729,-178.776886,-2194.623291,124.316841,12.471395
487,4.058333,179.855118,2.248007,-178.858444,-2194.599609,124.171387,12.333675
488,4.066667,179.850403,2.259640,-178.871979,-2194.598389,124.172623,12.344481
489,4.075000,179.856552,2.262455,-178.872696,-2194.599121,124.177368,12.345366
490,4.083333,179.950241,2.188516,-178.777557,-2194.623047,124.323807,12.472718
491,4.091667,179.846283,2.254405,-178.870850,-2194.592773,124.175255,12.344491
492,4.100000,179.844818,2.255062,-178.873260,-2194.599854,124.148926,12.317716
493,4.108333,179.968735,2.180213,-178.765137,-2194.622314,124.307533,12.461658
494,4.116667,179.940369,2.174255,-178.761215,-2194.625000,124.314674,12.468337
495,4.125000,179.857056,2.247285,-178.856277,-2194.599854,124.197166,12.367444
496,4.133333,179.821930,2.247980,-178.864883,-2194.596436,124.169174,12.343019
497,4.141667,179.936340,2.173779,-178.767227,-2194.616943,124.302513,12.443902
498,4.150000,179.864380,2.246143,-178.858643,-2194.595215,124.175163,12.335851
499,4.158333,179.843460,2.257343,-178.871948,-2194.593018,124.192032,12.358677
500,4.166667,179.855148,2.257185,-178.871689,-2194.605225,124.196838,12.364527
501,4.175000,179.955276,2.183687,-178.767075,-2194.623535,124.306877,12.464254
502,4.183333,179.948547,2.189036,-178.777634,-2194.624512,124.329773,12.479304
503,4.191667,179.951111,2.167196,-178.754379,-2194.619629,124.316940,12.453767
504,4.200000,179.861786,2.258482,-178.869064,-2194.588623,124.157684,12.320310
505,4.208333,179.860992,2.249152,-178.858856,-2194.599609,124.177597,12.344976
506,4.216667,179.948105,2.179569,-178.770187,-2194.628662,124.321167,12.465943
507,4.225000,179.941269,2.182675,-178.766479,-2194.625488,124.316116,12.472146
508,4.233333,179.938126,2.177560,-178.765106,-2194.616455,124.294106,12.451016
509,4.241667,179.954483,2.186020,-178.777222,-2194.618652,124.327660,12.467274
510,4.250000,179.940689,2.180628,-178.764175,-2194.615723,124.311569,12.457566
511,4.258333,179.841812,2.260987,-178.877365,-2194.604004,124.163094,12.326061
512,4.266667,179.975891,2.198318,-178.777390,-2194.623047,124.306839,12.459218
513,4.275000,179.987442,2.193859,-178.776199,-2194.625488,124.327545,12.478374
514,4.283333,179.977173,2.193994,-178.781754,-2194.617676,124.323868,12.476521
515,4.291667,179.848343,2.261519,-178.879089,-2194.599365,124.199074,12.367888
516,4.300000,179.833847,2.252616,-178.870392,-2194.600830,124.166824,12.329870
517,4.308333,179.924561,2.178405,-178.765320,-2194.618164,124.302803,12.449576
518,4.316667,179.933060,2.174571,-178.761108,-2194.627441,124.293015,12.441792
519,4.325000,179.951096,2.170091,-178.758591,-2194.618652,124.312531,12.468138
520,4.333333,179.845062,2.257288,-178.870956,-2194.596191,124.168045,12.339991
521,4.341667,179.970718,2.187859,-178.771835,-2194.618652,124.323654,12.468083
522,4.350000,179.947144,2.182807,-178.768112,-2194.611328,124.312553,12.460279
523,4.358333,179.833344,2.243298,-178.853638,-2194.595947,124.173065,12.334242
524,4.366667,179.952438,2.171995,-178.748474,-2194.623779,124.307068,12.465232
525,4.375000,179.954758,2.182860,-178.765106,-2194.616699,124.302872,12.451773
526,4.383333,179.868286,2.246688,-178.857391,-2194.596191,124.147362,12.321095
527,4.391667,179.950089,2.188859,-178.776215,-2194.615723,124.313202,12.457350
528,4.400000,179.827896,2.267194,-178.886673,-2194.585205,124.165833,12.330042
529,4.408333,179.822998,2.252794,-178.868454,-2194.568604,124.176979,12.347239
530,4.416667,179.828110,2.258022,-178.867981,-2194.548828,124.199287,12.373092
531,4.425000,179.813004,2.258050,-178.862045,-2194.548828,124.150177,12.321328
532,4.433333,179.837814,2.264777,-178.873947,-2194.554932,124.145050,12.311237
533,4.441667,179.814911,2.261545,-178.870132,-2194.561035,124.146538,12.313942
534,4.450000,179.849899,2.258814,-178.878845,-2194.575684,124.143311,12.321215
535,4.458333,179.946869,2.180276,-178.774933,-2194.603027,124.299583,12.460291
536,4.466667,179.982666,2.173227,-178.759048,-2194.609375,124.290497,12.456635
537,4.475000,179.856598,2.250752,-178.861115,-2194.577881,124.130928,12.326542
538,4.483333,179.842224,2.257060,-178.866974,-2194.563232,124.158249,12.341839
539,4.491667,179.861023,2.266573,-178.868637,-2194.542725,124.189064,12.353771
540,4.500000,179.814804,2.265567,-178.874939,-2194.535645,124.184189,12.336110
541,4.508333,179.840652,2.259049,-178.867126,-2194.535645,124.139496,12.298011
542,4.516667,179.837280,2.256684,-178.872330,-2194.557617,124.178017,12.346863
543,4.525000,179.962097,2.191283,-178.788803,-2194.602539,124.259102,12.434923
544,4.533333,179.951050,2.181960,-178.780182,-2194.619873,124.284592,12.462595
545,4.541667,179.953934,2.204195,-178.814407,-2194.621582,124.284851,12.454425
546,4.550000,179.837357,2.250944,-178.883194,-2194.599365,124.159859,12.334528
547,4.558333,179.848175,2.259415,-178.883286,-2194.587891,124.157814,12.329658
548,4.566667,179.945496,2.178264,-178.775131,-2194.599121,124.273445,12.434669
549,4.575000,179.843307,2.256480,-178.868622,-2194.572510,124.129662,12.320237
550,4.583333,179.826462,2.252510,-178.859512,-2194.566650,124.161560,12.332605
551,4.591667,179.842560,2.254742,-178.860336,-2194.552246,124.160362,12.315134
552,4.600000,179.843765,2.252421,-178.858047,-2194.563721,124.169548,12.325921
553,4.608333,179.849365,2.266659,-178.879791,-2194.572754,124.177589,12.342487
554,4.616667,179.823090,2.257866,-178.874344,-2194.585205,124.159828,12.339387
555,4.625000,179.975220,2.185512,-178.769363,-2194.606201,124.276703,12.441250
556,4.633333,179.840530,2.253663,-178.876465,-2194.581543,124.166618,12.337838
557,4.641667,179.855057,2.262633,-178.877731,-2194.572510,124.167252,12.335115
558,4.650000,179.959747,2.185811,-178.775620,-2194.603027,124.323296,12.470781
559,4.658333,179.852646,2.252564,-178.871033,-2194.583008,124.161507,12.348145
560,4.666667,179.954025,2.177025,-178.768936,-2194.607422,124.291481,12.468034
561,4.675000,179.857819,2.253412,-178.881683,-2194.590088,124.139023,12.334665
562,4.683333,179.867096,2.259629,-178.891403,-2194.594971,124.157295,12.351850
563,4.691667,179.838806,2.256758,-178.897018,-2194.601563,124.123482,12.300966
564,4.700000,179.849518,2.251240,-178.887390,-2194.604492,124.148781,12.332018
565,4.708333,179.851913,2.248231,-178.883606,-2194.631592,124.154320,12.346610
566,4.716667,179.964172,2.186388,-178.811310,-2194.665283,124.306488,12.483256
567,4.725000,179.987640,2.187650,-178.821060,-2194.692139,124.277817,12.453609
568,4.733333,179.975449,2.197930,-178.859421,-2194.718750,124.306557,12.460896
569,4.741667,179.989044,2.199348,-178.881439,-2194.760010,124.389351,12.503638
570,4.750000,-179.997269,2.193740,-178.893433,-2194.797607,124.383102,12.509506
571,4.758333,-179.991241,2.211192,-178.945496,-2194.851318,124.389824,12.520643
572,4.766667,-179.983856,2.213218,-178.972015,-2194.896484,124.393608,12.540211
573,4.775000,-179.957306,2.194363,-178.989639,-2194.938232,124.429588,12.591522
574,4.783333,-179.984528,2.189720,-179.034988,-2194.976807,124.407143,12.578656
575,4.791667,-179.966751,2.183143,-179.084686,-2195.018799,124.398430,12.562176
576,4.800000,-179.980316,2.146056,-179.132904,-2195.063477,124.421600,12.560476
577,4.808333,-179.955368,2.137183,-179.208984,-2195.096436,124.430725,12.558969
578,4.816667,-179.964279,2.101786,-179.267731,-2195.116455,124.435867,12.540107
579,4.825000,-179.999878,2.085352,-179.350220,-2195.118652,124.388367,12.500210
580,4.833333,-179.989609,2.067092,-179.378769,-2195.097900,124.381264,12.491780
581,4.841667,-179.930847,2.041793,-179.340149,-2195.046631,124.429710,12.515077
582,4.850000,-179.964539,2.025427,-179.346832,-2194.989502,124.329521,12.448024
583,4.858333,-179.980057,1.997967,-179.311462,-2194.924316,124.311829,12.473058
584,4.866667,-179.913620,2.014183,-179.322433,-2194.854004,124.293159,12.506801
585,4.875000,-179.917847,1.992972,-179.323120,-2194.786377,124.275391,12.515551
586,4.883333,-179.912842,1.978997,-179.345383,-2194.739258,124.240646,12.482895
587,4.891667,-179.924591,1.929991,-179.363434,-2194.706787,124.222092,12.461539
588,4.900000,-179.907761,1.901730,-179.384384,-2194.694824,124.202194,12.409261
589,4.908333,-179.884201,1.907888,-179.427216,-2194.715576,124.226303,12.420993
590,4.916667,-179.913284,1.876918,-179.417175,-2194.749512,124.240402,12.430173
591,4.925000,-179.895935,1.888971,-179.440353,-2194.783447,124.258949,12.484224
592,4.933333,-179.917587,1.873208,-179.434418,-2194.812744,124.283951,12.518959
593,4.941667,-179.925003,1.874708,-179.432724,-2194.812988,124.233833,12.424508
594,4.950000,-179.921310,1.889175,-179.453033,-2194.800537,124.280411,12.438495
595,4.958333,-179.920227,1.889762,-179.432312,-2194.786621,124.253777,12.401345
596,4.966667,-179.918945,1.886992,-179.421494,-2194.769043,124.267265,12.426903
597,4.975000,-179.908844,1.898439,-179.405869,-2194.749023,124.237793,12.401758
