Format Version,1.23,Take Name,Squaretest 2023-02-09 10.56.53 AM_003,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-02-09 11.15.00.872 A.M.,Capture Start Frame,12964338,Total Frames in Take,4160,Total Exported Frames,4160,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Robot,Robot,Robot,Robot,Robot,Robot
,ID,"9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
1036,8.633333,0.083540,3.639895,-0.418742,118.662773,99.235390,243.311249
1037,8.641667,0.033861,3.710218,-0.408339,115.208427,99.346558,243.426865
1038,8.650000,-0.114114,3.782172,-0.515566,111.798927,99.519066,243.606964
1039,8.658333,-0.009662,3.904286,-0.383318,108.365433,99.628128,243.709061
1040,8.666667,0.025197,3.992809,-0.485938,104.937340,99.386612,244.103592
1041,8.675000,0.246019,4.093662,-0.505203,101.741768,99.869614,244.201035
1042,8.683333,0.203755,4.165738,-0.545348,98.362099,99.766495,244.505341
1043,8.691667,-0.071949,4.233592,-0.443817,94.922745,99.709625,244.673538
1044,8.700000,-0.008054,4.303862,-0.331725,91.525627,99.707069,244.769638
1045,8.708333,0.069512,4.340546,-0.286974,88.110161,99.721176,245.060196
1046,8.716667,-0.040505,4.418588,-0.273404,84.831200,99.816719,245.202011
1047,8.725000,0.124590,4.470445,-0.412794,81.645134,99.715591,245.496277
1048,8.733333,-0.102610,4.639584,-0.237975,78.360268,99.884262,245.567902
1049,8.741667,-0.119084,4.747144,-0.232671,75.197380,99.860977,245.756165
1050,8.750000,0.054421,4.820817,-0.443597,71.901726,99.624435,246.015564
1051,8.758333,-0.102177,4.906025,-0.400526,68.705482,99.593437,246.266983
1052,8.766667,0.054519,5.001043,-0.462007,65.500542,99.797333,246.500900
1053,8.775000,0.097231,5.124198,-0.280578,62.174107,99.559792,246.913422
1054,8.783333,-0.036513,5.238210,-0.223883,59.051628,99.749184,247.162033
1055,8.791667,0.090095,5.286076,-0.456432,55.934597,100.053734,247.478958
1056,8.800000,0.086819,5.439056,-0.279945,52.772457,99.990196,247.713318
1057,8.808333,-0.012408,5.549407,-0.299229,49.625950,100.327332,247.915085
1058,8.816667,-0.046828,5.662647,-0.338385,46.464882,100.389732,248.125717
1059,8.825000,-0.088555,5.711758,-0.337218,43.271450,99.886345,248.471832
1060,8.833333,-0.105367,5.805461,-0.336654,40.131001,100.180450,248.679596
1061,8.841667,-0.197793,5.880548,-0.265359,36.986271,100.071861,248.948685
1062,8.850000,-0.086490,5.988390,-0.262212,33.708790,100.012932,249.392380
1063,8.858333,0.112960,6.163553,-0.228338,30.750423,100.311836,249.693176
1064,8.866667,0.019486,6.309023,-0.085432,27.403429,100.144104,250.004593
1065,8.875000,-0.003517,6.470770,-0.001693,24.213291,100.207321,250.394043
1066,8.883333,0.001805,6.587047,0.140772,21.103285,100.224533,250.680298
1067,8.891667,0.003604,6.746930,0.054759,18.010536,100.164284,250.994141
1068,8.900000,0.071723,6.844964,0.005500,15.055029,100.229095,251.367065
1069,8.908333,-0.060783,6.901668,0.001958,11.992702,100.226219,251.761581
1070,8.916667,0.098735,7.017946,-0.088077,9.051194,100.087280,252.111679
1071,8.925000,0.008146,7.169961,-0.079708,6.092636,100.213722,252.317612
1072,8.933333,0.114746,7.175537,-0.282741,3.200408,100.319710,252.795135
1073,8.941667,-0.030681,7.339327,-0.132562,0.209201,100.612335,252.988876
1074,8.950000,-0.134151,7.454461,-0.110584,-2.752210,100.529068,253.462738
1075,8.958333,0.019773,7.650247,-0.097888,-5.608503,100.610710,253.877197
1076,8.966667,0.083964,7.725098,-0.173700,-8.618773,100.424477,254.517670
1077,8.975000,0.178437,7.820915,-0.275311,-11.540579,100.477608,254.809204
1078,8.983333,0.172567,7.960726,-0.195084,-14.534514,100.480766,255.185547
1079,8.991667,0.071082,8.027158,-0.454866,-17.460569,100.394936,255.597000
1080,9.000000,0.045928,8.166574,-0.121894,-20.258434,100.661102,255.952774
1081,9.008333,-0.006473,8.304514,-0.237360,-23.283245,100.643524,256.345917
1082,9.016667,-0.005344,8.416956,-0.189938,-26.157333,100.683495,256.785126
1083,9.025000,0.177109,8.484465,-0.067083,-29.057402,100.901634,257.185120
1084,9.033333,0.054192,8.634693,-0.154670,-32.031384,100.737221,257.567719
1085,9.041667,0.159023,8.707546,0.044075,-34.878407,100.884331,257.972260
1086,9.050000,0.201326,8.780893,-0.022039,-37.769234,100.796165,258.478607
1087,9.058333,0.034310,8.997364,0.052410,-40.560806,100.895149,258.820984
1088,9.066667,0.100842,9.099286,0.147035,-43.328674,100.985512,259.265839
1089,9.075000,0.101861,9.212194,0.153852,-46.002205,101.041924,259.782867
1090,9.083333,0.097115,9.321473,0.104075,-48.612007,101.018143,260.193512
1091,9.091667,0.173386,9.333893,0.216885,-51.153030,100.862984,260.756683
1092,9.100000,0.213687,9.275782,0.034633,-53.603165,100.969337,261.015869
1093,9.108333,0.302335,9.343615,0.317459,-55.819996,101.126007,261.421387
1094,9.116667,0.096589,9.456738,0.313907,-57.767086,101.176628,261.757751
1095,9.125000,0.286536,9.487090,0.316291,-59.878784,101.025696,262.109467
1096,9.133333,0.183493,9.606238,0.248202,-61.726406,100.878685,262.459900
1097,9.141667,0.144804,9.642455,0.114747,-63.496536,100.784431,262.659729
1098,9.150000,0.097685,9.756086,0.071824,-65.316071,100.755463,262.838257
1099,9.158333,0.023069,9.766601,-0.012165,-66.955269,101.042671,263.075134
1100,9.166667,0.185437,9.879086,0.048222,-68.733658,100.851006,263.402863
1101,9.175000,0.181389,9.972762,0.164525,-70.498032,100.935974,263.750244
1102,9.183333,0.140522,10.060313,0.323292,-72.019463,100.908928,264.185547
1103,9.191667,0.208487,10.081203,0.120623,-73.685898,100.831894,264.368530
1104,9.200000,0.293586,10.143520,0.238003,-74.968849,101.018425,264.597443
1105,9.208333,0.209695,10.176613,0.146876,-76.424454,100.812149,264.813599
1106,9.216667,0.134903,10.184151,0.093101,-77.737144,100.892914,265.098877
1107,9.225000,0.122336,10.272274,0.104244,-78.982597,100.885841,265.270203
1108,9.233333,0.089796,10.386547,0.073351,-80.177155,100.816978,265.393585
1109,9.241667,0.149390,10.443716,0.068305,-81.319977,100.891365,265.708618
1110,9.250000,0.082872,10.507406,0.161339,-82.414406,100.827461,265.939941
1111,9.258333,-0.031263,10.554768,0.195650,-83.483047,100.808479,266.067963
1112,9.266667,0.140358,10.558116,0.093980,-84.482719,100.933067,266.273224
1113,9.275000,0.134475,10.607046,0.090665,-85.441956,100.827629,266.410980
1114,9.283333,0.133853,10.660893,0.085807,-86.367218,100.830849,266.585114
1115,9.291667,0.242783,10.708861,0.206140,-87.130074,100.909607,266.661835
1116,9.300000,0.045350,10.780128,0.149276,-87.957443,100.833122,266.889954
1117,9.308333,0.162983,10.774892,0.111997,-88.682388,100.835136,266.991486
1118,9.316667,0.104963,10.848362,0.052395,-89.357330,100.760910,267.059235
1119,9.325000,0.057484,10.886514,0.002358,-90.002365,100.783318,267.204468
1120,9.333333,0.059647,10.915842,-0.005946,-90.588158,100.803009,267.352905
1121,9.341667,0.101212,10.959686,0.023521,-91.121147,100.832199,267.492706
1122,9.350000,0.119137,10.982116,0.076497,-91.581779,100.858940,267.599915
1123,9.358333,0.078151,11.040230,0.138360,-91.991692,100.826576,267.696442
1124,9.366667,-0.019268,11.126383,0.129741,-92.375290,100.723618,267.745026
1125,9.375000,-0.017200,11.152701,0.119977,-92.669060,100.719109,267.795807
1126,9.383333,0.079220,11.180160,-0.008060,-92.983673,100.825241,267.794678
1127,9.391667,-0.005826,11.250080,0.062410,-93.095810,100.736694,267.905426
1128,9.400000,0.070311,11.234117,-0.054973,-93.316376,100.804161,267.842712
1129,9.408333,-0.008242,11.244130,0.072528,-93.376251,100.698364,267.928741
1130,9.416667,-0.036667,11.261430,0.073762,-93.489235,100.698128,267.931549
1131,9.425000,-0.007665,11.232564,0.110506,-93.513512,100.747597,267.967407
1132,9.433333,0.001600,11.236668,0.116165,-93.476807,100.770805,267.981476
1133,9.441667,0.105757,11.207672,-0.011965,-93.472939,100.853951,267.917694
1134,9.450000,-0.023769,11.241687,0.048815,-93.379997,100.676353,267.936371
1135,9.458333,-0.034530,11.207017,0.026848,-93.299484,100.674835,267.922455
1136,9.466667,-0.033759,11.241355,-0.025988,-93.254128,100.662010,267.891785
1137,9.475000,-0.020552,11.246636,-0.053719,-93.209274,100.684280,267.883484
1138,9.483333,-0.007701,11.234172,-0.087005,-93.169281,100.705711,267.885742
1139,9.491667,-0.008559,11.224838,-0.099133,-93.137383,100.717659,267.899933
1140,9.500000,-0.007888,11.231455,-0.107114,-93.116051,100.699478,267.903961
1141,9.508333,-0.011413,11.240528,-0.099413,-93.101219,100.673668,267.902191
1142,9.516667,-0.017699,11.232253,-0.102981,-93.119804,100.668602,267.890625
1143,9.525000,0.001358,11.211368,-0.090156,-93.123192,100.703674,267.909332
1144,9.533333,-0.014809,11.231189,-0.094904,-93.142525,100.684082,267.875458
1145,9.541667,0.003493,11.216218,-0.063809,-93.158257,100.719727,267.914459
1146,9.550000,0.025818,11.171521,-0.014578,-93.125351,100.749825,267.963959
1147,9.558333,-0.005520,11.217714,-0.033731,-93.213898,100.703270,267.944885
1148,9.566667,0.075275,11.187683,-0.107049,-93.311554,100.786583,267.878448
1149,9.575000,-0.014103,11.199579,0.030032,-93.286545,100.691956,267.933655
1150,9.583333,0.078996,11.199978,-0.070340,-93.376953,100.774437,267.839478
1151,9.591667,-0.017673,11.219276,0.047957,-93.337067,100.681808,267.891876
1152,9.600000,-0.012911,11.224471,0.035044,-93.340584,100.690514,267.916870
1153,9.608333,-0.001348,11.214530,0.050207,-93.322914,100.690399,267.955261
1154,9.616667,-0.012724,11.232190,-0.006162,-93.297646,100.683167,267.930634
1155,9.625000,-0.021544,11.232453,-0.011524,-93.275856,100.678596,267.921173
1156,9.633333,-0.027838,11.225920,-0.010023,-93.260895,100.662369,267.895386
1157,9.641667,-0.021128,11.230031,-0.026343,-93.257950,100.681999,267.900635
1158,9.650000,-0.013167,11.216960,-0.013043,-93.255722,100.720245,267.927979
1159,9.658333,-0.011798,11.202900,0.012476,-93.253426,100.689384,267.921143
1160,9.666667,-0.002751,11.218365,-0.003674,-93.270134,100.702156,267.946167
1161,9.675000,-0.017010,11.203312,0.026580,-93.276955,100.676529,267.933533
1162,9.683333,-0.012994,11.204361,0.033091,-93.291412,100.688080,267.933319
1163,9.691667,-0.013448,11.204318,0.037710,-93.300171,100.695305,267.925110
1164,9.700000,0.001730,11.208795,0.037800,-93.305756,100.687538,267.923737
1165,9.708333,-0.003202,11.217853,0.017069,-93.306847,100.713470,267.944794
1166,9.716667,-0.000295,11.204786,0.040843,-93.289803,100.674545,267.926880
1167,9.725000,-0.013739,11.202351,0.028900,-93.284721,100.684616,267.930206
1168,9.733333,0.009064,11.221524,0.016670,-93.281998,100.692551,267.939514
1169,9.741667,-0.010803,11.213021,0.020406,-93.281914,100.690536,267.935211
1170,9.750000,-0.001263,11.219418,0.008308,-93.285751,100.701111,267.943634
1171,9.758333,-0.019161,11.203350,0.030995,-93.282944,100.688751,267.926605
1172,9.766667,0.000653,11.216486,0.021446,-93.293152,100.693573,267.947113
1173,9.775000,-0.011294,11.204845,0.029994,-93.289238,100.686150,267.934540
1174,9.783333,-0.008747,11.213717,0.020032,-93.292740,100.694489,267.941254
1175,9.791667,-0.004070,11.204709,0.039281,-93.284584,100.675529,267.924133
1176,9.800000,-0.004506,11.221314,0.010034,-93.291283,100.700539,267.947266
1177,9.808333,-0.010190,11.219063,0.041056,-93.295609,100.662369,267.934631
1178,9.816667,0.005036,11.220373,0.014715,-93.293739,100.688629,267.936615
1179,9.825000,-0.016366,11.202949,0.030740,-93.282532,100.685692,267.932556
1180,9.833333,-0.013234,11.213139,0.024158,-93.286674,100.688408,267.936737
1181,9.841667,0.006637,11.217342,0.016600,-93.290421,100.694069,267.943787
1182,9.850000,-0.018760,11.218989,0.033780,-93.302200,100.677841,267.944061
1183,9.858333,-0.001885,11.209619,0.029659,-93.290092,100.680260,267.930176
1184,9.866667,0.006521,11.217825,0.014273,-93.288467,100.694473,267.938416
1185,9.875000,0.005847,11.218016,0.014062,-93.287865,100.687820,267.939514
1186,9.883333,-0.002859,11.203280,0.038888,-93.280922,100.671745,267.922150
1187,9.891667,-0.009205,11.216730,0.037517,-93.293762,100.667114,267.936646
1188,9.900000,-0.022941,11.216226,0.028415,-93.292664,100.676674,267.948486
1189,9.908333,-0.011587,11.201293,0.031050,-93.281395,100.673180,267.926025
1190,9.916667,-0.014762,11.202127,0.027690,-93.284279,100.677498,267.926056
1191,9.925000,0.008019,11.219036,0.016281,-93.286072,100.692589,267.939484
1192,9.933333,-0.011676,11.211174,0.021359,-93.282082,100.686913,267.943329
1193,9.941667,-0.005671,11.201025,0.038697,-93.276596,100.664146,267.922394
1194,9.950000,0.006373,11.218178,0.016402,-93.283447,100.689896,267.937042
1195,9.958333,0.008722,11.218543,0.014111,-93.284386,100.689499,267.937653
1196,9.966667,0.092740,11.184927,-0.081186,-93.340126,100.764580,267.869202
1197,9.975000,-0.010681,11.213172,0.021429,-93.287415,100.680443,267.937256
1198,9.983333,-0.006953,11.215237,0.037557,-93.292419,100.662773,267.932831
1199,9.991667,-0.003770,11.201488,0.040402,-93.275826,100.664871,267.916565
1200,10.000000,-0.009263,11.209474,0.020320,-93.285004,100.688866,267.932343
1201,10.008333,0.001752,11.210794,0.025235,-93.278099,100.667801,267.924622
1202,10.016667,-0.003484,11.205002,0.042235,-93.277588,100.658073,267.918732
1203,10.025000,-0.009050,11.200697,0.026254,-93.277985,100.673409,267.925568
1204,10.033333,0.000442,11.203635,0.036783,-93.275970,100.665207,267.918488
1205,10.041667,-0.004323,11.216166,0.037443,-93.288101,100.661079,267.930176
1206,10.050000,-0.007836,11.217304,0.036273,-93.287834,100.657074,267.934723
1207,10.058333,0.092437,11.184116,-0.078154,-93.342545,100.769173,267.861206
1208,10.066667,0.002260,11.202935,0.033511,-93.277939,100.661285,267.916992
1209,10.075000,-0.009620,11.207078,0.028882,-93.276527,100.670845,267.924957
1210,10.083333,-0.006511,11.213470,0.018874,-93.285446,100.676544,267.931793
1211,10.091667,-0.010468,11.206864,0.027240,-93.276611,100.672523,267.926117
1212,10.100000,-0.007577,11.211442,0.020668,-93.278961,100.683456,267.934967
1213,10.108333,0.000418,11.204557,0.038350,-93.276817,100.659767,267.917328
1214,10.116667,0.000632,11.201445,0.028738,-93.281586,100.661819,267.916595
1215,10.125000,-0.007641,11.211602,0.018235,-93.284142,100.680305,267.931946
1216,10.133333,-0.010773,11.205792,0.029574,-93.275742,100.668999,267.924103
1217,10.141667,-0.004660,11.215394,0.033368,-93.289505,100.658623,267.934265
1218,10.150000,0.002177,11.222341,0.001330,-93.284332,100.692551,267.941559
1219,10.158333,0.003343,11.209877,0.024199,-93.278580,100.665764,267.922791
1220,10.166667,-0.001374,11.204516,0.035793,-93.274086,100.662384,267.919250
1221,10.175000,-0.000748,11.205687,0.035122,-93.271942,100.654297,267.915894
1222,10.183333,-0.016243,11.220255,0.028059,-93.287460,100.668114,267.934143
1223,10.191667,0.004583,11.218164,0.012575,-93.281067,100.683487,267.936493
1224,10.200000,-0.000636,11.220964,0.005839,-93.277817,100.690048,267.942719
1225,10.208333,0.005226,11.211399,0.030819,-93.272377,100.658386,267.924133
1226,10.216667,-0.008478,11.213454,0.018160,-93.278839,100.668877,267.933990
1227,10.225000,0.001050,11.213367,0.027229,-93.274643,100.659660,267.925446
1228,10.233333,-0.010475,11.206675,0.025834,-93.273689,100.668053,267.921631
1229,10.241667,0.002092,11.221693,0.004374,-93.278206,100.693413,267.942566
1230,10.250000,-0.000093,11.221640,0.004149,-93.276787,100.688492,267.938080
1231,10.258333,-0.012700,11.205206,0.028063,-93.276299,100.668884,267.928314
1232,10.266667,-0.000932,11.203770,0.032843,-93.270874,100.653618,267.918030
1233,10.275000,-0.002992,11.220814,0.004365,-93.281189,100.694130,267.941895
1234,10.283333,0.008681,11.219543,0.008719,-93.281425,100.680389,267.935089
1235,10.291667,-0.000200,11.205088,0.034884,-93.273415,100.657059,267.919128
1236,10.300000,0.003300,11.219024,0.010107,-93.279396,100.683266,267.935272
1237,10.308333,-0.006821,11.211669,0.019353,-93.281906,100.678604,267.928833
1238,10.316667,0.009748,11.218214,0.013424,-93.281189,100.676422,267.935699
1239,10.325000,-0.000097,11.221905,0.004482,-93.282280,100.680901,267.947174
1240,10.333333,-0.002971,11.205003,0.035020,-93.272690,100.651276,267.921753
1241,10.341667,0.009121,11.218204,0.015743,-93.284302,100.677582,267.933929
1242,10.350000,0.000658,11.219494,0.000587,-93.284462,100.693741,267.938171
1243,10.358333,-0.000920,11.217290,0.030876,-93.286209,100.647774,267.928375
1244,10.366667,-0.013124,11.200808,0.024610,-93.271095,100.663734,267.923279
1245,10.375000,-0.008082,11.216675,0.002590,-93.282372,100.694008,267.943298
1246,10.383333,-0.003146,11.220865,0.004839,-93.280907,100.695221,267.944031
1247,10.391667,-0.012045,11.203548,0.025033,-93.276871,100.681015,267.925262
1248,10.400000,-0.001598,11.216156,0.003499,-93.285988,100.702675,267.952393
1249,10.408333,-0.008615,11.218736,0.031519,-93.291451,100.660240,267.934845
1250,10.416667,0.013590,11.219655,0.011733,-93.280899,100.690117,267.938446
1251,10.425000,0.007883,11.217903,0.012602,-93.280113,100.683167,267.940247
1252,10.433333,-0.012052,11.205538,0.027376,-93.279282,100.674858,267.924500
1253,10.441667,-0.006436,11.213867,0.019292,-93.279785,100.682426,267.936035
1254,10.450000,-0.002995,11.220645,0.003148,-93.272362,100.690849,267.945160
1255,10.458333,0.002760,11.220277,0.003890,-93.277458,100.690315,267.948517
1256,10.466667,-0.009874,11.223141,0.009428,-93.279114,100.641998,267.904968
1257,10.475000,-0.013944,11.215835,0.027360,-93.285347,100.672401,267.938446
1258,10.483333,0.022948,11.169723,0.043522,-93.227036,100.747124,267.977264
1259,10.491667,-0.015351,11.218505,0.025022,-93.286285,100.671272,267.939484
1260,10.500000,-0.009107,11.202621,0.027765,-93.271919,100.677361,267.926636
1261,10.508333,-0.002787,11.220838,0.006853,-93.283379,100.696007,267.947357
1262,10.516667,-0.002337,11.220386,0.005647,-93.283424,100.698944,267.942657
1263,10.525000,0.002338,11.219281,0.005944,-93.280640,100.697334,267.945190
1264,10.533333,-0.001608,11.221677,0.004315,-93.281059,100.698189,267.950073
1265,10.541667,-0.018862,11.216117,0.024944,-93.285240,100.666832,267.943787
1266,10.550000,0.003013,11.219385,0.003750,-93.276718,100.693771,267.948273
1267,10.558333,0.012161,11.222032,0.012630,-93.277611,100.685486,267.941956
1268,10.566667,0.009376,11.216753,0.008821,-93.279251,100.690201,267.944550
1269,10.575000,-0.005565,11.201184,0.032712,-93.271591,100.666756,267.924133
1270,10.583333,-0.007830,11.214843,0.031266,-93.288216,100.668541,267.934753
1271,10.591667,-0.011972,11.203190,0.024783,-93.275970,100.683922,267.930573
1272,10.600000,-0.005339,11.215851,0.031831,-93.285034,100.658791,267.938141
1273,10.608333,-0.006608,11.202144,0.021365,-93.274185,100.676430,267.923431
1274,10.616667,0.010622,11.218274,0.012160,-93.282433,100.688293,267.938446
1275,10.625000,-0.005539,11.218192,0.005238,-93.285774,100.702339,267.950470
1276,10.633333,0.011873,11.219296,0.011692,-93.285469,100.688118,267.939117
1277,10.641667,0.076907,11.185335,-0.092164,-93.335922,100.784615,267.871674
1278,10.650000,0.006545,11.211143,0.023274,-93.276016,100.674026,267.929016
1279,10.658333,-0.001497,11.213854,0.030164,-93.287636,100.658981,267.933990
1280,10.666667,0.006411,11.214639,0.010994,-93.278328,100.680283,267.938568
1281,10.675000,-0.005200,11.213505,0.011816,-93.280243,100.683220,267.940399
1282,10.683333,-0.018214,11.215180,0.026973,-93.289703,100.670975,267.942108
1283,10.691667,-0.007596,11.215600,0.026803,-93.287712,100.663345,267.936371
1284,10.700000,0.005798,11.210138,0.020892,-93.277435,100.671928,267.928223
1285,10.708333,-0.013853,11.215808,0.019114,-93.290665,100.673058,267.943298
1286,10.716667,-0.008745,11.204796,0.023585,-93.272278,100.672394,267.928650
1287,10.725000,-0.001086,11.217328,-0.000272,-93.283310,100.699341,267.948029
1288,10.733333,-0.025026,11.218793,0.009770,-93.280052,100.649864,267.903351
1289,10.741667,-0.020629,11.228125,0.000143,-93.283005,100.654846,267.913910
1290,10.750000,-0.010582,11.235346,-0.010672,-93.286041,100.674919,267.923492
1291,10.758333,-0.020145,11.228678,-0.000289,-93.283127,100.656487,267.915070
1292,10.766667,-0.005937,11.211090,0.013664,-93.276695,100.684738,267.940277
1293,10.775000,-0.000038,11.235682,-0.007110,-93.283127,100.655525,267.911957
1294,10.783333,0.003064,11.216672,0.002357,-93.278435,100.698608,267.946381
1295,10.791667,0.003333,11.211308,0.023340,-93.272163,100.666969,267.927734
1296,10.800000,-0.001853,11.233397,-0.006480,-93.288399,100.667389,267.913055
1297,10.808333,0.004571,11.212935,0.021297,-93.274094,100.675362,267.931519
1298,10.816667,0.001066,11.218602,0.003336,-93.280510,100.697273,267.949432
1299,10.825000,0.006723,11.213454,0.023074,-93.271683,100.668747,267.930206
1300,10.833333,-0.008104,11.210536,0.011153,-93.275337,100.681511,267.936554
1301,10.841667,-0.005248,11.233245,-0.001273,-93.278625,100.657455,267.909943
1302,10.850000,0.087322,11.185307,-0.095486,-93.329239,100.777573,267.869995
1303,10.858333,-0.013395,11.216654,0.019175,-93.291611,100.671806,267.944244
1304,10.866667,-0.004022,11.203861,0.034082,-93.274307,100.656418,267.921356
1305,10.875000,-0.013995,11.211520,0.015922,-93.277458,100.674904,267.938202
1306,10.883333,-0.018391,11.234188,0.019055,-93.291313,100.631691,267.910706
1307,10.891667,-0.022900,11.231751,0.016626,-93.294655,100.634926,267.908813
1308,10.900000,-0.011294,11.211899,0.032235,-93.283707,100.655861,267.938354
1309,10.908333,-0.017259,11.217879,0.025682,-93.284218,100.660355,267.946411
1310,10.916667,-0.018153,11.231972,0.017950,-93.290932,100.622032,267.913818
1311,10.925000,-0.006215,11.217218,0.031812,-93.281883,100.654152,267.942078
1312,10.933333,-0.005245,11.201791,0.029852,-93.266815,100.655212,267.923523
1313,10.941667,-0.004419,11.203852,0.029505,-93.269363,100.654572,267.926147
1314,10.950000,-0.011741,11.211808,0.033846,-93.283562,100.655930,267.943787
1315,10.958333,-0.011390,11.216082,0.032975,-93.279091,100.652344,267.939514
1316,10.966667,-0.006961,11.216911,0.030264,-93.281784,100.647247,267.938843
1317,10.975000,0.001189,11.202153,0.028937,-93.269997,100.654083,267.922089
1318,10.983333,-0.020820,11.212156,0.019578,-93.288734,100.669853,267.943939
1319,10.991667,0.017751,11.161153,0.055527,-93.221329,100.716499,267.970490
1320,11.000000,-0.002239,11.202511,0.034670,-93.269165,100.658302,267.924133
1321,11.008333,-0.018480,11.213226,0.020136,-93.280624,100.671608,267.944458
1322,11.016667,-0.005179,11.216772,0.000981,-93.271324,100.700371,267.949188
1323,11.025000,-0.015285,11.213295,0.022296,-93.281998,100.668495,267.945618
1324,11.033333,0.000964,11.198103,0.030490,-93.266678,100.661713,267.924072
1325,11.041667,0.002670,11.210023,0.022239,-93.275345,100.668945,267.929932
1326,11.050000,-0.004863,11.218626,0.004567,-93.271156,100.692276,267.952759
1327,11.058333,-0.007301,11.220211,0.006431,-93.271042,100.701996,267.950928
1328,11.066667,-0.004536,11.214147,0.032325,-93.274773,100.649887,267.937866
1329,11.075000,-0.021254,11.216120,0.020546,-93.279495,100.669044,267.949280
1330,11.083333,-0.007591,11.210105,0.015546,-93.271263,100.682442,267.939758
1331,11.091667,-0.004918,11.201139,0.029860,-93.263283,100.662628,267.920837
1332,11.100000,0.007330,11.218263,0.006746,-93.269547,100.680809,267.934082
1333,11.108333,-0.010625,11.205677,0.023804,-93.262047,100.672203,267.928802
1334,11.116667,-0.005560,11.215957,0.004113,-93.271629,100.685814,267.952362
1335,11.125000,-0.011559,11.212409,0.018054,-93.266907,100.682762,267.938782
1336,11.133333,-0.002707,11.201350,0.032381,-93.264259,100.659851,267.918274
1337,11.141667,-0.004761,11.216693,0.000182,-93.269592,100.690689,267.947540
1338,11.150000,-0.001446,11.219293,0.000087,-93.269539,100.696838,267.946960
1339,11.158333,-0.014997,11.211751,0.018835,-93.264465,100.678391,267.942688
1340,11.166667,0.083103,11.186152,-0.092110,-93.327591,100.773544,267.872559
1341,11.175000,-0.013656,11.199672,0.022909,-93.270729,100.670425,267.925415
1342,11.183333,-0.012441,11.213046,0.024926,-93.283051,100.672356,267.938995
1343,11.191667,-0.005231,11.214293,0.012133,-93.274963,100.684502,267.938904
1344,11.200000,-0.001745,11.217420,0.000604,-93.281563,100.696747,267.949402
1345,11.208333,0.018274,11.160079,0.048022,-93.220093,100.726715,267.974548
1346,11.216667,-0.000417,11.217156,-0.004121,-93.273758,100.691132,267.947998
1347,11.225000,-0.002059,11.214351,0.026626,-93.273529,100.654358,267.936798
1348,11.233333,-0.010742,11.202257,0.023107,-93.263435,100.671761,267.928101
1349,11.241667,0.007679,11.216695,0.010396,-93.271851,100.680283,267.940460
1350,11.250000,0.008171,11.215531,0.010999,-93.270309,100.678116,267.943115
1351,11.258333,0.006801,11.215240,0.007219,-93.270950,100.683266,267.939972
1352,11.266667,-0.010301,11.208995,0.012264,-93.270378,100.680420,267.936829
1353,11.275000,-0.001902,11.203246,0.028645,-93.259491,100.654793,267.924957
1354,11.283333,-0.000631,11.209336,0.021222,-93.267548,100.664627,267.929657
1355,11.291667,0.138758,11.262193,0.061568,-93.246300,100.815338,267.865723
1356,11.300000,-0.008246,11.208423,0.012355,-93.268547,100.681320,267.940704
1357,11.308333,-0.012422,11.202732,0.021258,-93.263573,100.673561,267.929840
1358,11.316667,0.001295,11.216902,0.001086,-93.272018,100.692741,267.948029
1359,11.325000,0.000212,11.217959,-0.005774,-93.270805,100.694695,267.949402
1360,11.333333,0.011425,11.217954,0.004604,-93.268494,100.682373,267.941895
1361,11.341667,0.000207,11.216105,-0.000014,-93.268555,100.691872,267.947723
1362,11.350000,0.002867,11.210196,0.024038,-93.270874,100.668777,267.937256
1363,11.358333,-0.014498,11.204596,0.021782,-93.261665,100.671448,267.928497
1364,11.366667,0.000094,11.221869,-0.002616,-93.270393,100.695168,267.947540
1365,11.375000,-0.009918,11.204430,0.020122,-93.262505,100.666397,267.929382
1366,11.383333,-0.007601,11.202177,0.017869,-93.269363,100.670830,267.929718
1367,11.391667,-0.005347,11.219350,0.003352,-93.277374,100.691925,267.947357
1368,11.400000,-0.002714,11.220608,0.000528,-93.273872,100.693298,267.946411
1369,11.408333,0.017244,11.218366,0.007028,-93.271439,100.680443,267.941528
1370,11.416667,-0.022944,11.216558,0.006763,-93.274544,100.647575,267.900696
1371,11.425000,-0.002737,11.202327,0.033836,-93.265083,100.659439,267.919373
1372,11.433333,-0.017323,11.214805,0.022379,-93.283218,100.666817,267.940643
1373,11.441667,-0.006289,11.218705,-0.000218,-93.275757,100.694176,267.949005
1374,11.450000,0.002544,11.209561,0.021466,-93.269463,100.665802,267.935455
1375,11.458333,0.000687,11.210727,0.022235,-93.267334,100.668022,267.927673
