0,0.000000,-0.269658,-1.404782,0.965173,-1583.087769,117.636711,170.295242
1,0.008333,0.204967,-0.624044,1.533550,-1581.802368,117.847633,169.746826
2,0.016667,-0.277227,-1.402260,0.962154,-1583.094238,117.632896,170.292221
3,0.025000,0.216119,-0.623961,1.533975,-1581.805786,117.838699,169.753845
4,0.033333,-0.314345,-0.515131,1.832561,-1581.822754,118.308594,170.236740
5,0.041667,-0.304729,-1.478387,0.925372,-1583.176392,117.593361,170.335510
6,0.050000,0.218129,-0.621985,1.536860,-1581.804321,117.831665,169.752625
7,0.058333,0.211391,-0.634137,1.538198,-1581.793823,117.821571,169.754913
8,0.066667,0.210548,-0.617846,1.530902,-1581.806763,117.844704,169.750549
9,0.075000,-0.234334,-1.278859,1.031220,-1582.960083,117.699982,170.240128
10,0.083333,0.210495,-0.617824,1.537739,-1581.806152,117.843704,169.758514
11,0.091667,-0.314332,-1.570308,0.896778,-1583.254028,117.536110,170.367111
12,0.100000,-0.290879,-1.445930,0.944835,-1583.136475,117.610764,170.318939
13,0.108333,0.212839,-0.613133,1.531704,-1581.806763,117.847549,169.754807
14,0.116667,0.211383,-0.619155,1.536316,-1581.800171,117.834976,169.752945
15,0.125000,0.213048,-0.616798,1.525844,-1581.808716,117.860909,169.755310
16,0.133333,0.275518,-0.764941,1.537573,-1581.936523,118.005409,169.706909
17,0.141667,0.211846,-0.615561,1.534122,-1581.812988,117.848907,169.759262
18,0.150000,0.211446,-0.614642,1.537101,-1581.811035,117.858688,169.759323
19,0.158333,-0.300568,-1.512582,0.924136,-1583.190430,117.572800,170.339874
20,0.166667,0.214013,-0.626606,1.536122,-1581.800659,117.840828,169.748230
21,0.175000,0.221612,-0.620109,1.540947,-1581.805298,117.838005,169.757019
22,0.183333,0.209387,-0.620241,1.537709,-1581.803345,117.838799,169.755539
23,0.191667,0.209545,-0.622589,1.539038,-1581.802612,117.849213,169.759781
24,0.200000,0.206997,-0.613558,1.534061,-1581.809448,117.852020,169.749298
25,0.208333,0.196437,-0.625585,1.538880,-1581.805908,117.844460,169.754059
26,0.216667,0.193970,-0.620759,1.533918,-1581.810425,117.854599,169.762634
27,0.225000,-0.282449,-1.493910,0.923135,-1583.182129,117.571999,170.322052
28,0.233333,-0.328606,-1.544315,0.908348,-1583.237671,117.539360,170.373795
29,0.241667,-0.027027,-0.753073,1.714343,-1581.905518,117.997154,170.114944
30,0.250000,0.211220,-0.618277,1.533592,-1581.807007,117.852364,169.752182
31,0.258333,-0.291148,-1.544364,0.905232,-1583.226807,117.548248,170.346817
32,0.266667,0.195575,-0.625612,1.539947,-1581.810547,117.856339,169.761688
33,0.275000,0.209155,-0.618692,1.535556,-1581.813965,117.854912,169.757980
34,0.283333,0.202905,-0.614170,1.533563,-1581.810181,117.857407,169.755615
35,0.291667,-0.277527,-1.400473,0.970809,-1583.093506,117.644653,170.294128
36,0.300000,0.218486,-0.618891,1.544702,-1581.802734,117.852928,169.761444
37,0.308333,0.194835,-0.614755,1.537540,-1581.810303,117.857864,169.756042
38,0.316667,0.211368,-0.622551,1.536026,-1581.804932,117.850761,169.757690
39,0.325000,0.205567,-0.619777,1.540504,-1581.805664,117.834335,169.759079
40,0.333333,0.195687,-0.629998,1.540882,-1581.804443,117.848328,169.758621
41,0.341667,0.203073,-0.613953,1.539035,-1581.809814,117.845566,169.754013
42,0.350000,-0.282527,-1.405496,0.967778,-1583.089111,117.638741,170.292694
43,0.358333,0.210905,-0.630780,1.538952,-1581.807861,117.835609,169.751648
44,0.366667,-0.288999,-1.418669,0.956311,-1583.109985,117.628754,170.312576
45,0.375000,0.218750,-0.625884,1.537890,-1581.798950,117.832939,169.752151
46,0.383333,0.214990,-0.622812,1.535190,-1581.806885,117.842224,169.752853
47,0.391667,-0.293749,-1.486639,0.930075,-1583.176392,117.588608,170.330261
48,0.400000,0.213590,-0.622090,1.533711,-1581.807129,117.851479,169.752213
49,0.408333,0.210642,-0.629688,1.540913,-1581.802612,117.838821,169.758682
50,0.416667,0.203017,-0.617279,1.539598,-1581.803711,117.852478,169.761826
51,0.425000,-0.036799,-0.749917,1.723062,-1581.908447,117.995216,170.127823
52,0.433333,-0.285427,-1.451093,0.945152,-1583.135986,117.609901,170.309647
53,0.441667,0.208820,-0.615011,1.534022,-1581.811157,117.858833,169.754807
54,0.450000,0.210608,-0.617025,1.535934,-1581.810181,117.843704,169.760941
55,0.458333,0.208706,-0.618565,1.539233,-1581.802490,117.839745,169.760559
56,0.466667,-0.238583,-1.282959,1.028713,-1582.975342,117.707306,170.241089
57,0.475000,0.210235,-0.618234,1.539105,-1581.808838,117.856087,169.753769
58,0.483333,0.200891,-0.618684,1.534954,-1581.813354,117.851204,169.758316
59,0.491667,-0.302195,-1.469129,0.933331,-1583.161133,117.608429,170.330139
60,0.500000,0.223108,-0.612476,1.534002,-1581.810913,117.849915,169.748840
61,0.508333,-0.305446,-0.495728,1.830886,-1581.812134,118.307755,170.236877
62,0.516667,0.206330,-0.613260,1.536269,-1581.815552,117.861618,169.764801
63,0.525000,0.209076,-0.621127,1.544570,-1581.796387,117.834442,169.756729
64,0.533333,0.215599,-0.618982,1.535644,-1581.809692,117.845657,169.753082
65,0.541667,0.202133,-0.613974,1.537839,-1581.814941,117.859314,169.763031
66,0.550000,0.210008,-0.616429,1.536850,-1581.802124,117.848343,169.758789
67,0.558333,-0.306082,-1.575616,0.895825,-1583.270386,117.510925,170.370361
68,0.566667,0.196029,-0.623735,1.540106,-1581.806519,117.841316,169.767990
69,0.575000,-0.271572,-1.348844,0.995070,-1583.040894,117.662621,170.274887
70,0.583333,-0.277862,-1.424744,0.958699,-1583.109985,117.630013,170.294342
71,0.591667,-0.285444,-1.380762,0.976957,-1583.070313,117.669701,170.290817
72,0.600000,0.191422,-0.619063,1.537974,-1581.816772,117.861900,169.765793
73,0.608333,0.196326,-0.618171,1.534486,-1581.817871,117.857254,169.766159
74,0.616667,0.211247,-0.619601,1.532877,-1581.808105,117.844673,169.759735
75,0.625000,0.214862,-0.620766,1.537254,-1581.810425,117.848373,169.754349
76,0.633333,0.211329,-0.624607,1.541104,-1581.802368,117.827873,169.754471
77,0.641667,0.211655,-0.611013,1.537323,-1581.808960,117.856392,169.755264
78,0.650000,0.212137,-0.620981,1.539737,-1581.802734,117.835945,169.755463
