Format Version,1.23,Take Name,Take 2023-03-21 12.08.59 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-03-21 12.09.00.620 P.M.,Capture Start Frame,8664872,Total Frames in Take,3831,Total Exported Frames,3831,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Robot,Robot,Robot,Robot,Robot,Robot
,ID,"9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
1052,8.766667,-179.428055,-8.240421,-179.708374,264.059845,100.463707,-39.817955
1053,8.775000,-179.426010,-8.235201,-179.696426,264.062531,100.457031,-39.816376
1054,8.783333,-179.427261,-8.240145,-179.703674,264.070007,100.452736,-39.819775
1055,8.791667,-179.445694,-8.233981,-179.706100,264.015442,100.455132,-39.792027
1056,8.800000,-179.472748,-8.203281,-179.671814,264.154510,100.383514,-39.808666
1057,8.808333,-179.524811,-8.195371,-179.617630,264.129364,100.328560,-39.759499
1058,8.816667,-179.427780,-8.241456,-179.705673,264.064636,100.454643,-39.823765
1059,8.825000,-179.277832,-8.227181,-179.444733,264.167023,100.171608,-39.874599
1060,8.833333,-179.460800,-8.199723,-179.669159,264.172363,100.393921,-39.815399
1061,8.841667,-179.427002,-8.237329,-179.710861,264.069519,100.460510,-39.812817
1062,8.850000,-179.433289,-8.237147,-179.710114,264.066742,100.462433,-39.808857
1063,8.858333,-179.440231,-8.232012,-179.711029,264.014557,100.470924,-39.796803
1064,8.866667,-179.426743,-8.239747,-179.710876,264.072784,100.461029,-39.813889
1065,8.875000,-179.440186,-8.231909,-179.715088,264.013458,100.464661,-39.790146
1066,8.883333,-179.275467,-8.226701,-179.447266,264.185333,100.165909,-39.872555
1067,8.891667,-179.440704,-8.236559,-179.710434,264.006866,100.465393,-39.796051
1068,8.900000,-179.421936,-8.238373,-179.708466,264.067566,100.458870,-39.814922
1069,8.908333,-179.428268,-8.243153,-179.703934,264.067841,100.465759,-39.819687
1070,8.916667,-179.446167,-8.236384,-179.704834,264.008453,100.456551,-39.794197
1071,8.925000,-179.444550,-8.232673,-179.709732,264.014008,100.461708,-39.795349
1072,8.933333,-179.422760,-8.240960,-179.703064,264.066925,100.454201,-39.818542
1073,8.941667,-179.517242,-8.200074,-179.613724,264.133789,100.323204,-39.756428
1074,8.950000,-179.441650,-8.234301,-179.709686,264.006439,100.462639,-39.798450
1075,8.958333,-179.441269,-8.241936,-179.704346,264.007477,100.468628,-39.801109
1076,8.966667,-179.422928,-8.241679,-179.704849,264.068726,100.462860,-39.819637
1077,8.975000,-179.440460,-8.233489,-179.709198,264.016113,100.458260,-39.796871
1078,8.983333,-179.445526,-8.230186,-179.714935,264.011383,100.458588,-39.797157
1079,8.991667,-179.230347,-8.271539,-179.456406,264.085449,100.233849,-39.871696
1080,9.000000,-179.428040,-8.240711,-179.701874,264.071716,100.446541,-39.824020
1081,9.008333,-179.277939,-8.227966,-179.447830,264.176422,100.168076,-39.870110
1082,9.016667,-179.440170,-8.234800,-179.706787,264.018738,100.462410,-39.797043
1083,9.025000,-179.426041,-8.237610,-179.704132,264.070862,100.449303,-39.816532
1084,9.033333,-179.428406,-8.236757,-179.709290,264.071564,100.460213,-39.814217
1085,9.041667,-179.422974,-8.241804,-179.704422,264.072479,100.457581,-39.821751
1086,9.050000,-179.438995,-8.232826,-179.710220,264.011017,100.457909,-39.799629
1087,9.058333,-179.522720,-8.196831,-179.618698,264.144348,100.323662,-39.766747
1088,9.066667,-179.459366,-8.199364,-179.670670,264.170929,100.392265,-39.818336
1089,9.075000,-179.435471,-8.239735,-179.707794,264.007233,100.466003,-39.800613
1090,9.083333,-179.459518,-8.203694,-179.674911,264.169983,100.391937,-39.822693
1091,9.091667,-179.424255,-8.238077,-179.702560,264.069153,100.452057,-39.821625
1092,9.100000,-179.422623,-8.239623,-179.704773,264.066040,100.460159,-39.820911
1093,9.108333,-179.444412,-8.231801,-179.705902,264.005676,100.464523,-39.794884
1094,9.116667,-179.517258,-8.197652,-179.616302,264.134308,100.332375,-39.762318
1095,9.125000,-179.517624,-8.198683,-179.617706,264.136108,100.325920,-39.762123
1096,9.133333,-179.431122,-8.241199,-179.705582,264.065826,100.453690,-39.813133
1097,9.141667,-179.421143,-8.239466,-179.706589,264.063354,100.455238,-39.820663
1098,9.150000,-179.462540,-8.205499,-179.665344,264.166534,100.388283,-39.817944
1099,9.158333,-179.421967,-8.242949,-179.697418,264.067444,100.454575,-39.819759
1100,9.166667,-179.437897,-8.236127,-179.701614,264.008698,100.460037,-39.801086
1101,9.175000,-179.459030,-8.197387,-179.671875,264.167786,100.385925,-39.813656
1102,9.183333,-179.518326,-8.195603,-179.618301,264.134918,100.329742,-39.762489
1103,9.191667,-179.654510,-8.153253,-179.493286,264.144348,100.148972,-39.648083
1104,9.200000,-179.461319,-8.204329,-179.666031,264.167206,100.384743,-39.818020
1105,9.208333,-179.425034,-8.240821,-179.707855,264.069885,100.461243,-39.818939
1106,9.216667,-179.424271,-8.239029,-179.706558,264.068420,100.456497,-39.818729
1107,9.225000,-179.521133,-8.202276,-179.624512,264.129272,100.327278,-39.766098
1108,9.233333,-179.233505,-8.273423,-179.450806,264.075531,100.231430,-39.878971
1109,9.241667,-179.418289,-8.238432,-179.698669,264.063599,100.458557,-39.819256
1110,9.250000,-179.521484,-8.201495,-179.624817,264.132263,100.327011,-39.765789
1111,9.258333,-179.469116,-8.208472,-179.664536,264.155304,100.384392,-39.814884
1112,9.266667,-179.421982,-8.238358,-179.702194,264.065857,100.446297,-39.815464
1113,9.275000,-179.422684,-8.242227,-179.709412,264.066528,100.460220,-39.826714
1114,9.283333,-179.423767,-8.237359,-179.707428,264.061615,100.457031,-39.818439
1115,9.291667,-179.520081,-8.202776,-179.619980,264.135376,100.332062,-39.766609
1116,9.300000,-179.525620,-8.197511,-179.618942,264.131805,100.331604,-39.766186
1117,9.308333,-179.426727,-8.237901,-179.701645,264.064392,100.457565,-39.816242
1118,9.316667,-179.522842,-8.202804,-179.617996,264.131317,100.325470,-39.766453
1119,9.325000,-179.471924,-8.206669,-179.658890,264.162476,100.365799,-39.807884
1120,9.333333,-179.516861,-8.204252,-179.618195,264.135345,100.324326,-39.766857
1121,9.341667,-179.421844,-8.239308,-179.700760,264.072449,100.467430,-39.822392
1122,9.350000,-179.425705,-8.236727,-179.701691,264.068726,100.455185,-39.818214
1123,9.358333,-179.424393,-8.237250,-179.698563,264.066132,100.452332,-39.817543
1124,9.366667,-179.441071,-8.197428,-179.639984,264.138489,100.368271,-39.819649
1125,9.375000,-179.528931,-8.202240,-179.617554,264.135315,100.321480,-39.767437
1126,9.383333,-179.250137,-8.287133,-179.419724,264.022827,100.226776,-39.859707
1127,9.391667,-179.442429,-8.237622,-179.712967,264.012543,100.467033,-39.806641
1128,9.400000,-179.424530,-8.243690,-179.702728,264.070007,100.448265,-39.824631
1129,9.408333,-179.528000,-8.199457,-179.617828,264.137024,100.320953,-39.770756
1130,9.416667,-179.470367,-8.205948,-179.660019,264.156677,100.371895,-39.813950
1131,9.425000,-179.430267,-8.240198,-179.712128,264.060333,100.455612,-39.818691
1132,9.433333,-179.450195,-8.196484,-179.635895,264.132233,100.362358,-39.814259
1133,9.441667,-179.424927,-8.238051,-179.704727,264.067963,100.460152,-39.815704
1134,9.450000,-179.231720,-8.273842,-179.453842,264.080048,100.234695,-39.882103
1135,9.458333,-179.426788,-8.236629,-179.701279,264.066193,100.452560,-39.819893
1136,9.466667,-179.425735,-8.240064,-179.706390,264.067291,100.448135,-39.824326
1137,9.475000,-179.468750,-8.203748,-179.661346,264.161652,100.374100,-39.811214
1138,9.483333,-179.532898,-8.196875,-179.616745,264.136505,100.315292,-39.768364
1139,9.491667,-179.520447,-8.198731,-179.612198,264.137909,100.317001,-39.766087
1140,9.500000,-179.520996,-8.198530,-179.615723,264.140442,100.316742,-39.768112
1141,9.508333,-179.430099,-8.236199,-179.704178,264.068390,100.452065,-39.821114
1142,9.516667,-179.428741,-8.241805,-179.701736,264.063263,100.448578,-39.822788
1143,9.525000,-179.526901,-8.196658,-179.620239,264.134094,100.316711,-39.762146
1144,9.533333,-179.424667,-8.236566,-179.705811,264.072601,100.455894,-39.817760
1145,9.541667,-179.660858,-8.151140,-179.491974,264.145813,100.151154,-39.642384
1146,9.550000,-179.421524,-8.238595,-179.703339,264.066467,100.452568,-39.819672
1147,9.558333,-179.426025,-8.234452,-179.699554,264.070007,100.449753,-39.812393
1148,9.566667,-179.523163,-8.200925,-179.617310,264.137085,100.314064,-39.766590
1149,9.575000,-179.525589,-8.195498,-179.613876,264.133728,100.314575,-39.762741
1150,9.583333,-179.411026,-8.236890,-179.674530,264.033569,100.439384,-39.827213
1151,9.591667,-179.522995,-8.198544,-179.616196,264.136383,100.313995,-39.770866
1152,9.600000,-179.427704,-8.236707,-179.701202,264.068451,100.450569,-39.820572
1153,9.608333,-179.431442,-8.237293,-179.709290,264.070740,100.451927,-39.820435
1154,9.616667,-179.424210,-8.233751,-179.679840,263.973602,100.431274,-39.804878
1155,9.625000,-179.425690,-8.238153,-179.700287,264.073090,100.446777,-39.821838
1156,9.633333,-179.444946,-8.237729,-179.703506,264.011475,100.446541,-39.801929
1157,9.641667,-179.231339,-8.273042,-179.451477,264.082794,100.223709,-39.878021
1158,9.650000,-179.442230,-8.230173,-179.704758,264.010956,100.451523,-39.801895
1159,9.658333,-179.447128,-8.231135,-179.705276,264.016998,100.443527,-39.796989
1160,9.666667,-179.447998,-8.227773,-179.703812,264.012421,100.450439,-39.799244
1161,9.675000,-179.444931,-8.234816,-179.700684,264.017090,100.450684,-39.805264
1162,9.683333,-179.444962,-8.233231,-179.710449,264.012299,100.450935,-39.805470
1163,9.691667,-179.424133,-8.239671,-179.700073,264.070038,100.447968,-39.824524
1164,9.700000,-179.426743,-8.239577,-179.705444,264.066559,100.448586,-39.820915
1165,9.708333,-179.504028,-8.193747,-179.581924,264.110260,100.287064,-39.772621
1166,9.716667,-179.445160,-8.238441,-179.703308,264.011566,100.444298,-39.804859
1167,9.725000,-179.236923,-8.275495,-179.452774,264.082214,100.223976,-39.879730
1168,9.733333,-179.442459,-8.233478,-179.708328,264.010834,100.452911,-39.799484
1169,9.741667,-179.526764,-8.201921,-179.618149,264.140045,100.317795,-39.768303
1170,9.750000,-179.523148,-8.204809,-179.612427,264.141846,100.308876,-39.768349
1171,9.758333,-179.426224,-8.243540,-179.698685,264.071716,100.444336,-39.828438
1172,9.766667,-179.425629,-8.242145,-179.699661,264.067963,100.445251,-39.821991
1173,9.775000,-179.428421,-8.238461,-179.704453,264.069244,100.447098,-39.819199
1174,9.783333,-179.524323,-8.201144,-179.617401,264.139618,100.314613,-39.769001
1175,9.791667,-179.521179,-8.200688,-179.612564,264.137238,100.310066,-39.767284
1176,9.800000,-179.421143,-8.241381,-179.700104,264.069611,100.450226,-39.829327
1177,9.808333,-179.421906,-8.238345,-179.703873,264.067139,100.446938,-39.818893
1178,9.816667,-179.432281,-8.235971,-179.701157,264.067749,100.441956,-39.821743
1179,9.825000,-179.428085,-8.238785,-179.697693,264.070007,100.449753,-39.822849
1180,9.833333,-179.467316,-8.200309,-179.664246,264.171051,100.382118,-39.818127
1181,9.841667,-179.443161,-8.241719,-179.706558,264.016998,100.453163,-39.806515
1182,9.850000,-179.432526,-8.234958,-179.708374,264.069244,100.450699,-39.813992
1183,9.858333,-179.252411,-8.279240,-179.427521,264.022339,100.222534,-39.862606
1184,9.866667,-179.234131,-8.273698,-179.449524,264.084717,100.217094,-39.878109
1185,9.875000,-179.428284,-8.234534,-179.706802,264.069000,100.443344,-39.819420
1186,9.883333,-179.527496,-8.197410,-179.612183,264.142090,100.308952,-39.767788
1187,9.891667,-179.444351,-8.235397,-179.702820,264.013306,100.447121,-39.803207
1188,9.900000,-179.423874,-8.242015,-179.700928,264.073059,100.448517,-39.823868
1189,9.908333,-179.426300,-8.242254,-179.699463,264.071777,100.445618,-39.822430
1190,9.916667,-179.430237,-8.239902,-179.703339,264.070160,100.442284,-39.819893
1191,9.925000,-179.443573,-8.238533,-179.707291,264.019348,100.449348,-39.805218
1192,9.933333,-179.411392,-8.227298,-179.639175,264.006134,100.401299,-39.794304
1193,9.941667,-179.420547,-8.245924,-179.699905,264.077972,100.443230,-39.826302
1194,9.950000,-179.429733,-8.238324,-179.704758,264.070801,100.442261,-39.820908
1195,9.958333,-179.443192,-8.237020,-179.698303,264.020416,100.443588,-39.803596
1196,9.966667,-179.428909,-8.239671,-179.704376,264.076996,100.439545,-39.824333
1197,9.975000,-179.427750,-8.237580,-179.698288,264.079132,100.434196,-39.824528
1198,9.983333,-179.424210,-8.240064,-179.702240,264.071503,100.449532,-39.822971
1199,9.991667,-179.445343,-8.231907,-179.701248,264.018372,100.448341,-39.795818
1200,10.000000,-179.424149,-8.242680,-179.698868,264.074005,100.444908,-39.824894
1201,10.008333,-179.425278,-8.238266,-179.700989,264.074341,100.441895,-39.823280
1202,10.016667,-179.444473,-8.235941,-179.705841,264.017181,100.443306,-39.805870
1203,10.025000,-179.431030,-8.240835,-179.703491,264.070007,100.446526,-39.820717
1204,10.033333,-179.444641,-8.238809,-179.702942,264.022339,100.444710,-39.804874
1205,10.041667,-179.423401,-8.240806,-179.705215,264.079071,100.443298,-39.822819
1206,10.050000,-179.427933,-8.238373,-179.703964,264.073639,100.440918,-39.819157
1207,10.058333,-179.429779,-8.237276,-179.704636,264.068604,100.448341,-39.817074
1208,10.066667,-179.427719,-8.236261,-179.701462,264.074249,100.445381,-39.819527
1209,10.075000,-179.428970,-8.242678,-179.701309,264.072845,100.449112,-39.820305
1210,10.083333,-179.424561,-8.238075,-179.701767,264.071320,100.448929,-39.819778
1211,10.091667,-179.442780,-8.234689,-179.704117,264.015350,100.451630,-39.807911
1212,10.100000,-179.431702,-8.238484,-179.703308,264.073334,100.443283,-39.824913
1213,10.108333,-179.426559,-8.238803,-179.703461,264.073212,100.445175,-39.821301
1214,10.116667,-179.406235,-8.232139,-179.667603,264.042542,100.428001,-39.822651
1215,10.125000,-179.440506,-8.238117,-179.697372,264.017944,100.446838,-39.801765
1216,10.133333,-179.520996,-8.200691,-179.606903,264.145599,100.307297,-39.770279
1217,10.141667,-179.428238,-8.240658,-179.700562,264.074860,100.440338,-39.823143
1218,10.150000,-179.427780,-8.238365,-179.696823,264.071411,100.436005,-39.823315
1219,10.158333,-179.444275,-8.234349,-179.702194,264.017273,100.442825,-39.801128
1220,10.166667,-179.439804,-8.234775,-179.700455,264.021729,100.445709,-39.807400
1221,10.175000,-179.523621,-8.198725,-179.613754,264.142456,100.311600,-39.767509
1222,10.183333,-179.420715,-8.241653,-179.695480,264.077393,100.445381,-39.827160
1223,10.191667,-179.419800,-8.238269,-179.697739,264.078674,100.445457,-39.822346
1224,10.200000,-179.428253,-8.242933,-179.702621,264.078003,100.445427,-39.828056
1225,10.208333,-179.525864,-8.205169,-179.615402,264.148834,100.308601,-39.773449
1226,10.216667,-179.445862,-8.233025,-179.703873,264.029297,100.442657,-39.805813
1227,10.225000,-179.424225,-8.244413,-179.696686,264.082489,100.435898,-39.825848
1228,10.233333,-179.419998,-8.241799,-179.699936,264.078430,100.437233,-39.823215
1229,10.241667,-179.442963,-8.235386,-179.701279,264.021210,100.444298,-39.806190
1230,10.250000,-179.425583,-8.240757,-179.700531,264.076294,100.440552,-39.823963
1231,10.258333,-179.440964,-8.231884,-179.702286,264.022583,100.442032,-39.805241
1232,10.266667,-179.423569,-8.242645,-179.694855,264.078888,100.439171,-39.825603
1233,10.275000,-179.442566,-8.234678,-179.701736,264.021240,100.446518,-39.804466
1234,10.283333,-179.424683,-8.243504,-179.698181,264.074921,100.438820,-39.828293
1235,10.291667,-179.427963,-8.243990,-179.699417,264.075562,100.440834,-39.829819
1236,10.300000,-179.443130,-8.237191,-179.696838,264.017944,100.447479,-39.803566
1237,10.308333,-179.420166,-8.238459,-179.695847,264.076874,100.435760,-39.823624
1238,10.316667,-179.443939,-8.235558,-179.706833,264.021301,100.443405,-39.805466
1239,10.325000,-179.448029,-8.233779,-179.702072,264.021973,100.449104,-39.803383
1240,10.333333,-179.427231,-8.237181,-179.699509,264.071838,100.441124,-39.821766
1241,10.341667,-179.424500,-8.237240,-179.699890,264.071136,100.441765,-39.817326
1242,10.350000,-179.441498,-8.239387,-179.701920,264.023376,100.441734,-39.798382
1243,10.358333,-179.233337,-8.271113,-179.446075,264.086182,100.218079,-39.879494
1244,10.366667,-179.420471,-8.241733,-179.696045,264.071869,100.445847,-39.827957
1245,10.375000,-179.429260,-8.237432,-179.701752,264.075104,100.446243,-39.813622
1246,10.383333,-179.424377,-8.241964,-179.696594,264.071442,100.442856,-39.823238
1247,10.391667,-179.426910,-8.234949,-179.697983,264.070587,100.443459,-39.814854
1248,10.400000,-179.442383,-8.236247,-179.696503,264.019318,100.442230,-39.802490
1249,10.408333,-179.440384,-8.231294,-179.701401,264.016510,100.443665,-39.802094
1250,10.416667,-179.440109,-8.233372,-179.696899,264.020813,100.442245,-39.801846
1251,10.425000,-179.441406,-8.232199,-179.700378,264.022003,100.440193,-39.802990
1252,10.433333,-179.425232,-8.240874,-179.703232,264.077606,100.439034,-39.823296
1253,10.441667,-179.440872,-8.236479,-179.697098,264.023529,100.435936,-39.804375
1254,10.450000,-179.424393,-8.242945,-179.696030,264.081482,100.439644,-39.822483
1255,10.458333,-179.423889,-8.241962,-179.700241,264.085022,100.433510,-39.822113
1256,10.466667,-179.444702,-8.233844,-179.703232,264.020325,100.441002,-39.801834
1257,10.475000,-179.426880,-8.238610,-179.703766,264.076965,100.448013,-39.818375
1258,10.483333,-179.441071,-8.236115,-179.699814,264.015656,100.437431,-39.798031
1259,10.491667,-179.427078,-8.242256,-179.697968,264.074097,100.440437,-39.821587
1260,10.500000,-179.424057,-8.243446,-179.699844,264.075592,100.441139,-39.823875
1261,10.508333,-179.527451,-8.200590,-179.612610,264.149353,100.306236,-39.770027
1262,10.516667,-179.427216,-8.235220,-179.699158,264.078156,100.444832,-39.821224
1263,10.525000,-179.423615,-8.241513,-179.696030,264.074829,100.444656,-39.823566
1264,10.533333,-179.427658,-8.238886,-179.699753,264.072968,100.440620,-39.826550
1265,10.541667,-179.426682,-8.237660,-179.700851,264.081024,100.442200,-39.819382
1266,10.550000,-179.441345,-8.233664,-179.703568,264.019928,100.436195,-39.802429
1267,10.558333,-179.423523,-8.237809,-179.698120,264.074677,100.443222,-39.818932
1268,10.566667,-179.422134,-8.237797,-179.698273,264.079163,100.447838,-39.817654
1269,10.575000,-179.422531,-8.242347,-179.693085,264.077576,100.442444,-39.825401
1270,10.583333,-179.426361,-8.240071,-179.699554,264.077942,100.440552,-39.819046
1271,10.591667,-179.658554,-8.153279,-179.490326,264.150787,100.136673,-39.648808
1272,10.600000,-179.420486,-8.237286,-179.688843,264.077362,100.435272,-39.822392
1273,10.608333,-179.424194,-8.243609,-179.699554,264.071991,100.442825,-39.822262
1274,10.616667,-179.447998,-8.231076,-179.696167,264.019806,100.444962,-39.796906
1275,10.625000,-179.425797,-8.240721,-179.697861,264.072418,100.439705,-39.825836
1276,10.633333,-179.431305,-8.242275,-179.699295,264.072968,100.441566,-39.816650
1277,10.641667,-179.660233,-8.149338,-179.490158,264.153229,100.134712,-39.641392
1278,10.650000,-179.443802,-8.235342,-179.700394,264.019257,100.451019,-39.799854
1279,10.658333,-179.523407,-8.194162,-179.610901,264.144531,100.316078,-39.763329
1280,10.666667,-179.422913,-8.241353,-179.699539,264.075012,100.443710,-39.821983
1281,10.675000,-179.430405,-8.238894,-179.697845,264.076538,100.438164,-39.821136
1282,10.683333,-179.659470,-8.150886,-179.483688,264.156769,100.125870,-39.645649
1283,10.691667,-179.426895,-8.239078,-179.697159,264.070923,100.440819,-39.824158
1284,10.700000,-179.419800,-8.238331,-179.696640,264.076660,100.441139,-39.823265
1285,10.708333,-179.235779,-8.269422,-179.449020,264.091522,100.212395,-39.878155
1286,10.716667,-179.424759,-8.240733,-179.697739,264.078003,100.441063,-39.822037
1287,10.725000,-179.429520,-8.241319,-179.699493,264.075592,100.439156,-39.823242
1288,10.733333,-179.471771,-8.206750,-179.650757,264.168671,100.357002,-39.810253
1289,10.741667,-179.426483,-8.240229,-179.693436,264.077911,100.442261,-39.825497
1290,10.750000,-179.422668,-8.246043,-179.697418,264.078796,100.445290,-39.830753
1291,10.758333,-179.248322,-8.285187,-179.416336,264.028320,100.216408,-39.867527
1292,10.766667,-179.520584,-8.200233,-179.610962,264.147644,100.306030,-39.764923
1293,10.775000,-179.424332,-8.243217,-179.695404,264.081909,100.438881,-39.827183
1294,10.783333,-179.427200,-8.240500,-179.700668,264.080688,100.442291,-39.822159
1295,10.791667,-179.444366,-8.232593,-179.703598,264.020508,100.443260,-39.801521
1296,10.800000,-179.253006,-8.281663,-179.422791,264.021576,100.220245,-39.863968
1297,10.808333,-179.423386,-8.242663,-179.697739,264.082336,100.442123,-39.823479
1298,10.816667,-179.422653,-8.235387,-179.695679,264.081970,100.438950,-39.818180
1299,10.825000,-179.447342,-8.231374,-179.705017,264.017822,100.447968,-39.798370
1300,10.833333,-179.428574,-8.237872,-179.702042,264.072388,100.442619,-39.813957
1301,10.841667,-179.521820,-8.198804,-179.609238,264.143341,100.306442,-39.766602
1302,10.850000,-179.422302,-8.241077,-179.692841,264.075958,100.437431,-39.823864
1303,10.858333,-179.405228,-8.233422,-179.668777,264.043610,100.416405,-39.822990
1304,10.866667,-179.423737,-8.237298,-179.699112,264.075470,100.438675,-39.817856
1305,10.875000,-179.444168,-8.237631,-179.699188,264.025055,100.440880,-39.803257
1306,10.883333,-179.445572,-8.234971,-179.699738,264.017883,100.438759,-39.799088
1307,10.891667,-179.526016,-8.201371,-179.611542,264.145416,100.306442,-39.765255
1308,10.900000,-179.521149,-8.200885,-179.611359,264.141937,100.309433,-39.771095
1309,10.908333,-179.445877,-8.234569,-179.698944,264.020905,100.438568,-39.799755
1310,10.916667,-179.422577,-8.231750,-179.668411,263.986481,100.422928,-39.801510
1311,10.925000,-179.432281,-8.240776,-179.700287,264.076721,100.430817,-39.819412
1312,10.933333,-179.445724,-8.234521,-179.704865,264.017212,100.436668,-39.804062
1313,10.941667,-179.523193,-8.197236,-179.608719,264.152466,100.308220,-39.768211
1314,10.950000,-179.445526,-8.233045,-179.698990,264.025818,100.448189,-39.802933
1315,10.958333,-179.418808,-8.240610,-179.695663,264.082458,100.437813,-39.817650
1316,10.966667,-179.406006,-8.236227,-179.667206,264.053223,100.416679,-39.827267
1317,10.975000,-179.375473,-8.234104,-179.651642,264.071136,100.479248,-39.854568
1318,10.983333,-179.441757,-8.237972,-179.696014,264.027008,100.436043,-39.800793
1319,10.991667,-179.425201,-8.232430,-179.670929,263.985626,100.426010,-39.803562
1320,11.000000,-179.431198,-8.239527,-179.691849,264.081512,100.436691,-39.822971
1321,11.008333,-179.444885,-8.236301,-179.698837,264.021729,100.443672,-39.801235
1322,11.016667,-179.428772,-8.236152,-179.701065,264.077942,100.436676,-39.815308
1323,11.025000,-179.430847,-8.242557,-179.701538,264.076874,100.433365,-39.823753
1324,11.033333,-179.428177,-8.239128,-179.694336,264.081299,100.436325,-39.815590
1325,11.041667,-179.442123,-8.235275,-179.697861,264.020050,100.435432,-39.803688
1326,11.050000,-179.422623,-8.240726,-179.693954,264.086029,100.429459,-39.825008
1327,11.058333,-179.409088,-8.237149,-179.672516,264.051697,100.420586,-39.828941
1328,11.066667,-179.426743,-8.242026,-179.700378,264.085388,100.434860,-39.827766
1329,11.075000,-179.426544,-8.240453,-179.704285,264.083832,100.436150,-39.827305
1330,11.083333,-179.423874,-8.237848,-179.667664,263.993530,100.419548,-39.808044
1331,11.091667,-179.427887,-8.238033,-179.700897,264.084503,100.431419,-39.823185
1332,11.100000,-179.524170,-8.200775,-179.608551,264.150452,100.306862,-39.768040
1333,11.108333,-179.423233,-8.238499,-179.700836,264.084167,100.434334,-39.819046
1334,11.116667,-179.249817,-8.282720,-179.418076,264.029449,100.207642,-39.861523
1335,11.125000,-179.426239,-8.240435,-179.698578,264.087646,100.436127,-39.827637
1336,11.133333,-179.442474,-8.238544,-179.702621,264.025360,100.447250,-39.800270
1337,11.141667,-179.426987,-8.241892,-179.695831,264.082581,100.439194,-39.826920
1338,11.150000,-179.429474,-8.238470,-179.694046,264.083466,100.435715,-39.822289
1339,11.158333,-179.439056,-8.239421,-179.702225,264.027924,100.435837,-39.800385
1340,11.166667,-179.425308,-8.239420,-179.699829,264.086578,100.436821,-39.819153
1341,11.175000,-179.427658,-8.236356,-179.704086,264.082794,100.438927,-39.818897
1342,11.183333,-179.421982,-8.243338,-179.693802,264.082947,100.433533,-39.821232
1343,11.191667,-179.426224,-8.236627,-179.697495,264.080383,100.440498,-39.817005
1344,11.200000,-179.232452,-8.273285,-179.447250,264.094452,100.207329,-39.877422
1345,11.208333,-179.427353,-8.240563,-179.700867,264.080719,100.437256,-39.822899
1346,11.216667,-179.519989,-8.198374,-179.607895,264.150574,100.299332,-39.761612
1347,11.225000,-179.423996,-8.239503,-179.699280,264.076874,100.436546,-39.822079
1348,11.233333,-179.425217,-8.238434,-179.696945,264.074768,100.436211,-39.822292
1349,11.241667,-179.441620,-8.233014,-179.699677,264.022614,100.444550,-39.800045
1350,11.250000,-179.245590,-8.286434,-179.417358,264.036652,100.210327,-39.863281
1351,11.258333,-179.523926,-8.202299,-179.603043,264.150513,100.294571,-39.761360
1352,11.266667,-179.522171,-8.203144,-179.612534,264.148071,100.301033,-39.768463
1353,11.275000,-179.423538,-8.242859,-179.695831,264.077576,100.443138,-39.819698
1354,11.283333,-179.441254,-8.237578,-179.694641,264.026367,100.440742,-39.799526
1355,11.291667,-179.427765,-8.239822,-179.698730,264.085236,100.438339,-39.816933
1356,11.300000,-179.504227,-8.192066,-179.581497,264.121277,100.281105,-39.773022
1357,11.308333,-179.437149,-8.241132,-179.697769,264.032349,100.437729,-39.803890
1358,11.316667,-179.424362,-8.242087,-179.695297,264.084076,100.434143,-39.823322
1359,11.325000,-179.528610,-8.200349,-179.609772,264.157135,100.306450,-39.765511
1360,11.333333,-179.424622,-8.239235,-179.695953,264.085876,100.440399,-39.818340
1361,11.341667,-179.427567,-8.239774,-179.697220,264.081818,100.435799,-39.821701
1362,11.350000,-179.421860,-8.243320,-179.698502,264.084534,100.434006,-39.823574
1363,11.358333,-179.336258,-8.223149,-179.387329,264.150330,100.078827,-39.821476
1364,11.366667,-179.442001,-8.237293,-179.700104,264.024994,100.435699,-39.803642
1365,11.375000,-179.425659,-8.239629,-179.695633,264.085541,100.434502,-39.822308
1366,11.383333,-179.501038,-8.193552,-179.575424,264.122833,100.277473,-39.769810
1367,11.391667,-179.525314,-8.198320,-179.610886,264.153656,100.301300,-39.766956
1368,11.400000,-179.425964,-8.241435,-179.699097,264.080902,100.434067,-39.826900
1369,11.408333,-179.444061,-8.235615,-179.696915,264.021820,100.438591,-39.799229
1370,11.416667,-179.423386,-8.242056,-179.692352,264.085022,100.429634,-39.823395
1371,11.425000,-179.423096,-8.245344,-179.697327,264.079254,100.434883,-39.830292
1372,11.433333,-179.438919,-8.240766,-179.698639,264.030060,100.437889,-39.809345
1373,11.441667,-179.522568,-8.197183,-179.607101,264.154358,100.296524,-39.767250
