0,0.000000,-0.015696,2.380714,-0.587063,-1584.431274,122.526642,171.244003
1,0.008333,-0.016106,2.378489,-0.588831,-1584.433594,122.519447,171.241608
2,0.016667,-0.016403,2.378800,-0.585352,-1584.429077,122.514137,171.237289
3,0.025000,-0.016558,2.382045,-0.588462,-1584.431030,122.525246,171.237976
4,0.033333,-0.099604,2.396150,-0.688594,-1584.375244,122.310127,171.191284
5,0.041667,-0.017035,2.378309,-0.580933,-1584.428711,122.524231,171.240036
6,0.050000,-0.110722,2.390748,-0.681335,-1584.373535,122.323814,171.198822
7,0.058333,-0.015177,2.383906,-0.586219,-1584.431030,122.520500,171.238083
8,0.066667,-0.016349,2.382703,-0.591669,-1584.434448,122.534813,171.241577
9,0.075000,-0.013732,2.378105,-0.586193,-1584.431763,122.522171,171.237259
10,0.083333,-0.015522,2.382232,-0.584359,-1584.434326,122.524727,171.239899
11,0.091667,-0.012970,2.382931,-0.593877,-1584.426392,122.517822,171.237503
12,0.100000,-0.011249,2.382981,-0.588545,-1584.429443,122.523705,171.237793
13,0.108333,-0.017276,2.379892,-0.587569,-1584.431885,122.527267,171.238495
14,0.116667,-0.014849,2.381788,-0.588090,-1584.434692,122.528625,171.241318
15,0.125000,-0.012537,2.382249,-0.591858,-1584.429688,122.520325,171.237701
16,0.133333,-0.022140,2.380916,-0.594509,-1584.433716,122.522858,171.240295
17,0.141667,-0.021587,2.380571,-0.584292,-1584.432617,122.531593,171.241287
18,0.150000,-0.018480,2.382083,-0.588906,-1584.429688,122.525330,171.244354
19,0.158333,-0.015759,2.382207,-0.591896,-1584.430176,122.526314,171.241226
20,0.166667,-0.014054,2.384737,-0.588673,-1584.430664,122.525764,171.240219
21,0.175000,-0.014951,2.380747,-0.591891,-1584.423828,122.523277,171.240723
22,0.183333,-0.018300,2.376952,-0.590624,-1584.428467,122.519958,171.244308
23,0.191667,-0.021508,2.382434,-0.590779,-1584.433960,122.520699,171.237671
24,0.200000,-0.017348,2.378811,-0.587621,-1584.430908,122.527489,171.241562
25,0.208333,-0.022158,2.378872,-0.582978,-1584.430786,122.526619,171.242096
26,0.216667,-0.011894,2.382967,-0.585822,-1584.427856,122.523956,171.241501
27,0.225000,-0.108205,2.393945,-0.685924,-1584.370483,122.320854,171.200439
28,0.233333,-0.107668,2.395112,-0.691612,-1584.372803,122.320045,171.196259
29,0.241667,-0.009639,2.381694,-0.581796,-1584.433105,122.535347,171.237152
30,0.250000,-0.019516,2.380924,-0.591585,-1584.428589,122.517273,171.238647
31,0.258333,-0.018411,2.379950,-0.586159,-1584.428589,122.525368,171.244492
32,0.266667,-0.102333,2.395921,-0.681922,-1584.377319,122.329796,171.198059
33,0.275000,-0.019775,2.385726,-0.587472,-1584.435303,122.532181,171.244400
34,0.283333,-0.016533,2.384623,-0.592503,-1584.435059,122.530388,171.240005
35,0.291667,-0.018426,2.380387,-0.592152,-1584.433960,122.523643,171.238068
